settlement_date,evaluation_segment,wind_forecast_mean_cf,solar_forecast_mean_cf,mixed_forecast_mean_cf,mixed_mean_abs_ramp_cf,mixed_max_abs_ramp_cf,season,wind_outlook,solar_outlook,ramp_stress,absolute_forecast_error_mwh,firming_absorbed_pct,meets_90pct_firming,power_limited_periods,energy_limited_periods,perfect_foresight_margin_gbp,forecast_strategy_margin_gbp,naive_strategy_margin_gbp,reserve_aware_forecast_margin_gbp,reserve_corridor_feasible,mean_reserve_corridor_width_mwh,stage14_available,stage14_day_coverage_pct,stage14_mean_width_mw,stage14_energy_band_feasible,stage14_recommended_start_soc_pct,stage14_downward_reserve_mwh,stage14_upward_headroom_mwh
2025-06-17,development_oof,0.27261087608834106,0.20370854010396514,0.23815970809615308,0.012986698714219825,0.03968589007854467,Summer,Medium,High,Normal,71.18687548842601,100.0,True,0,0,5834.831742015715,5051.783461362577,3385.0946542734937,4107.915484227088,True,105.53178100088948,False,,,,,,
2025-06-18,development_oof,0.1680919751524925,0.20451307841964683,0.18630252678606965,0.013981701668247602,0.047164864838123294,Summer,Low,High,High-ramp,55.49455123003499,100.0,True,0,0,3215.8085387614447,2947.8063225618653,2132.7112943356115,2671.2209616141668,True,113.82722595137834,False,,,,,,
2025-06-19,development_oof,0.10310659705040352,0.23535257722323874,0.16922958713682112,0.013735723802407547,0.04123414307832715,Summer,Low,High,High-ramp,40.31903099490631,100.0,True,0,0,2433.135139304267,1756.0434009377814,1381.252229238475,1873.7975598844089,True,114.90130512160812,False,,,,,,
2025-06-20,development_oof,0.17223008287449673,0.185557219049618,0.17889365096205737,0.013603098145419303,0.03815934807062149,Summer,Low,High,Normal,55.485033948555,100.0,True,0,0,3475.443841602174,1536.161128833156,619.2309313735216,1600.7141726394464,True,113.93225231091522,False,,,,,,
2025-06-21,development_oof,0.22180111721778906,0.2024244260119303,0.21211277161485967,0.014616170975690094,0.04287109524011623,Summer,Medium,High,High-ramp,93.60834925822638,94.37437478508247,True,0,4,1918.9228011166383,-1499.3016604212166,-3112.456166509003,-1706.970264064999,True,109.14225868391776,False,,,,,,
2025-06-22,development_oof,0.40764461488773424,0.16264387367777997,0.2851442442827571,0.016519889594746928,0.0582303404808045,Summer,High,High,High-ramp,81.46262023755722,100.0,True,0,0,19240.845312507256,8333.377496450496,8974.667630727856,5033.7368892858485,True,98.84325594584767,False,,,,,,
2025-06-23,development_oof,0.5574180309971174,0.17769285738252918,0.3675554441898233,0.018673809546119937,0.05379418283700943,Summer,High,High,High-ramp,47.929417840877164,100.0,True,0,0,9955.539862578424,8487.574263325974,6962.390800380408,6049.698816540537,True,94.08510180403466,False,,,,,,
2025-06-24,development_oof,0.4154509464278817,0.0977017366799373,0.25657634155390946,0.013763311855503465,0.0768036842346192,Summer,High,Medium,High-ramp,108.74835199518924,86.2664723992571,False,0,7,11128.40815718396,8533.515864233768,5894.292291545952,6522.815023195788,True,102.5939010344448,False,,,,,,
2025-06-25,development_oof,0.15047386226554707,0.1454525712082007,0.14796321673687388,0.010478529458244644,0.026976034045219394,Summer,Low,High,Normal,50.31295303943633,100.0,True,0,0,6505.833942623172,4443.839076027873,3998.7231406587066,4386.49490048857,True,116.8102877148458,False,,,,,,
2025-06-26,development_oof,0.3679869056989749,0.15292996958896762,0.2604584376439713,0.018592451543857646,0.07454891502857208,Summer,High,High,High-ramp,66.24709728542874,100.0,True,0,0,10756.698371980505,7586.594859479867,5433.764160522012,5360.304549989512,True,100.88942739732468,False,,,,,,
2025-06-27,development_oof,0.42775588389486074,0.15033073855071657,0.28904331122278865,0.012972884416740266,0.045884966850280734,Summer,High,High,Normal,101.95443873752896,86.30444113433867,False,0,7,10815.975958828432,6700.183053505734,4444.986231719885,5621.950093262447,True,95.4479378947848,False,,,,,,
2025-06-28,development_oof,0.46896108984947205,0.13741845177476836,0.30318977081212023,0.01428742881398648,0.051179744303226415,Summer,High,High,High-ramp,119.65112394573313,70.47773684884295,False,0,20,13871.558193923474,12315.458494230596,9996.36050113057,9118.561678849184,True,95.47706923515534,False,,,,,,
2025-06-29,development_oof,0.1417245604097843,0.16460394230246794,0.1531642513561261,0.010534562679822557,0.03735964745283124,Summer,Low,High,Normal,42.046471615180955,100.0,True,0,0,8837.127811152419,-7867.892719015529,-9400.915585888368,-6557.539029086637,True,115.85952436282336,False,,,,,,
2025-06-30,development_oof,0.20466284407302734,0.22203654938251324,0.2133496967277703,0.015866389835233956,0.05177870392799383,Summer,Medium,High,High-ramp,50.87240738243319,100.0,True,0,0,9599.16164265673,6205.140437114887,-2913.5862760061573,5239.837795652977,True,104.97371311920595,False,,,,,,
2025-07-01,development_oof,0.11975985439494248,0.17123733912846242,0.14549859676170246,0.011542989298883794,0.04152406752109525,Summer,Low,High,Normal,64.24024320716258,100.0,True,0,0,12830.63478189638,10275.78016217682,11973.488145381638,9491.044844621423,True,116.68984087854726,False,,,,,,
2025-07-02,development_oof,0.16000133985653517,0.1585633226034891,0.15928233123001215,0.01330940091672043,0.04789987951517111,Summer,Low,High,Normal,63.83426151173748,100.0,True,0,0,1615.9305555555577,-184.43686542387604,-992.0969091006124,-52.31356201566064,True,113.72575245265408,False,,,,,,
2025-07-03,development_oof,0.23863078157107032,0.20135572394655787,0.2199932527588141,0.01399347204665228,0.04329284280538559,Summer,Medium,High,High-ramp,26.9794978844162,100.0,True,0,0,3011.2695791456545,1536.4562906466024,934.4722222222256,984.4754234302472,True,102.7899566830246,False,,,,,,
2025-07-04,development_oof,0.4307952116553982,0.18519505035616626,0.30799513100578224,0.017500638488627377,0.04653628170490265,Summer,High,High,High-ramp,118.79644493440148,71.02411295825245,False,0,8,14158.12223174978,11944.5507627693,9972.579122786216,7994.734678797785,True,93.23152586889891,False,,,,,,
2025-07-05,development_oof,0.4929600693285465,0.10630653857507844,0.2996333039518125,0.013963030220414412,0.04682362452149391,Summer,High,Medium,High-ramp,91.98551042470851,100.0,True,0,0,9167.449543576882,5638.367653170686,5570.507493648956,2906.784106807592,True,93.18760609357662,False,,,,,,
2025-07-06,development_oof,0.22028059481332696,0.12570129625847432,0.17299094553590064,0.012305980441586449,0.03732258081436157,Summer,Medium,Medium,Normal,77.67189585880371,99.30936235510477,True,0,3,1407.4244574419536,-463.1786381405742,-2279.6226622388917,-133.9161614945382,True,111.07191518399326,False,,,,,,
2025-07-07,development_oof,0.3589250793059667,0.18614153254328392,0.27253330592462527,0.017885082232671344,0.06358679570257669,Summer,Medium,High,High-ramp,58.382849134390334,100.0,True,0,0,10089.720462480736,8532.16653898011,2014.5306462150477,6070.160885973372,True,95.08616650231328,False,,,,,,
2025-07-08,development_oof,0.19255210397144154,0.2158438766760279,0.20419799032373473,0.014370134850954253,0.042080789804458674,Summer,Low,High,High-ramp,23.165043075734417,100.0,True,0,0,3973.732963536946,3338.1143155011605,2473.0437583026783,2862.035637536212,True,108.47236245463756,False,,,,,,
2025-07-09,development_oof,0.12836127386738852,0.18462581974987793,0.15649354680863323,0.012054275277478155,0.04061055928468699,Summer,Low,High,Normal,23.710023992442103,100.0,True,0,0,1961.2290592983677,1019.6996614711644,872.0624430604967,926.9328048711782,True,113.06320227356332,False,,,,,,
2025-07-10,development_oof,0.09767404307300842,0.20990036589262218,0.1537872044828153,0.014503741246964333,0.03628895431756976,Summer,Low,High,High-ramp,26.32419897917284,100.0,True,0,0,2232.682755492466,1219.8378591494657,1527.7844063229816,1182.845671614999,True,115.02616053335112,False,,,,,,
2025-07-11,development_oof,0.08788537691968179,0.22187353464156936,0.1548794557806256,0.01413654323065809,0.04470593109726903,Summer,Low,High,High-ramp,30.187060504392598,100.0,True,0,0,2711.365578387267,2673.3482825384926,1346.8998442293564,2021.1211300092812,True,115.18301412679602,False,,,,,,
2025-07-12,development_oof,0.12143473094329234,0.22508117548932205,0.1732579532163072,0.014236918864601954,0.03877259045839304,Summer,Low,High,High-ramp,27.7117938190262,100.0,True,0,0,3665.304989415157,3389.0075065695764,3334.12819439352,2550.7891730745755,True,112.62889044029764,False,,,,,,
2025-07-13,development_oof,0.12404433917254205,0.20087564740447303,0.16245999328850755,0.013030729786805756,0.037152860313653946,Summer,Low,High,Normal,49.68325803564997,100.0,True,0,0,3728.2030571162527,2705.734925906081,2711.855744214381,1866.6559771743944,True,113.82198589791606,False,,,,,,
2025-07-14,development_oof,0.2863950996349255,0.17021041602492912,0.2283027578299273,0.019186677841086443,0.046366527676582336,Summer,Medium,High,High-ramp,55.0551195417204,100.0,True,0,0,2206.488226188369,587.0191988461229,-294.90228193828943,-190.62165418210705,True,102.41070712780338,False,,,,,,
2025-07-15,development_oof,0.36050878713528317,0.11328670833751174,0.2368977477363974,0.01376231493586981,0.052969396114349365,Summer,Medium,Medium,High-ramp,29.605532584607154,100.0,True,0,0,3721.7604892083714,3204.662348103529,2194.2771254191434,2406.908718148761,True,103.28648320147,False,,,,,,
2025-07-16,development_oof,0.16323018927748,0.16805574873918275,0.1656429690083314,0.010633398204845436,0.0348969250917435,Summer,Low,High,Normal,67.97181416445528,100.0,True,0,0,3145.609235081166,1351.9456456675885,-96.84218580362403,1104.961217795857,True,113.25339774480489,False,,,,,,
2025-07-17,development_oof,0.11543157075842218,0.1409475369029375,0.12818955383067984,0.009593106171147763,0.03436863422393799,Summer,Low,High,Normal,45.60726080807723,100.0,True,0,0,1123.4583333333364,702.5298425068703,280.15775673010535,593.1873770111067,True,117.68522036290524,False,,,,,,
2025-07-18,development_oof,0.13210978545248506,0.16967772811896487,0.15089375678572495,0.012803935158444801,0.03601674735546109,Summer,Low,High,Normal,37.00147045724295,100.0,True,0,0,885.0608318935888,31.651378932674447,-325.9166666666636,139.90452322856754,True,114.84681108179012,False,,,,,,
2025-07-19,development_oof,0.09826711875696974,0.11634270074485657,0.10730490975091315,0.009154020822734314,0.025850992649793625,Summer,Low,Medium,Normal,65.82236914390117,100.0,True,0,0,1195.9722222222254,241.73871158518293,-207.7320088245719,-1.93013985013414,True,121.51853163954172,False,,,,,,
2025-07-20,development_oof,0.20009777058536804,0.11773287333441351,0.15891532195989078,0.010982097410912196,0.039377942681312506,Summer,Medium,Medium,Normal,81.0936498510333,94.38325134411627,True,0,10,1430.724815071574,-1636.4740493835288,-214.9583333333294,-784.6136437351458,True,112.87194300885756,False,,,,,,
2025-07-21,development_oof,0.10089678511333959,0.1457914698312379,0.12334412747228873,0.01048179475643944,0.038204923272132874,Summer,Low,High,Normal,36.09749254896185,100.0,True,0,0,793.3698098398918,-489.3295787201987,-1211.206633493069,-470.5317982246756,True,117.79465771981133,False,,,,,,
2025-07-22,development_oof,0.17393649617830909,0.15137941978650812,0.1626579579824086,0.010881450595131056,0.03427175432443619,Summer,Low,High,Normal,86.8315487994934,91.66840554975475,True,0,11,1458.6833592471833,-1302.419639389558,669.5797116166877,-929.850916384714,True,111.69600149297317,False,,,,,,
2025-07-23,development_oof,0.13977452677985028,0.1438014439136168,0.14178798534673354,0.01131251209577992,0.04097320884466174,Summer,Low,High,Normal,44.335961142351294,100.0,True,0,0,2489.0879796574472,715.8030027729691,493.9780245102786,465.67908030114506,True,114.96942323962986,False,,,,,,
2025-07-24,development_oof,0.1156478275855382,0.13255126266130898,0.12409954512342358,0.009693287258945324,0.046362787485122736,Summer,Low,Medium,Normal,36.89974707525408,100.0,True,0,0,542.1315233471344,122.873135630205,-338.5979655856984,69.09044238937577,True,117.85041021860016,False,,,,,,
2025-07-25,development_oof,0.13381649957348898,0.17395026849574904,0.15388338403461901,0.012181601402517112,0.0413033589720726,Summer,Low,High,Normal,25.127882440027488,100.0,True,0,0,1748.1426213588834,1393.234289363976,730.8910819522573,1050.7340441256351,True,112.93548973604986,False,,,,,,
2025-07-26,development_oof,0.14987887954339382,0.14031098680527518,0.1450949331743345,0.010411470369642004,0.03660046309232712,Summer,Low,High,Normal,54.143906397984885,100.0,True,0,0,822.9250000000028,-1628.8128386497792,-2219.262874905515,-1200.214530091414,True,113.8612580199216,False,,,,,,
2025-07-27,development_oof,0.2367189430321256,0.13040950553145095,0.18356422428178829,0.011875982591928866,0.037916161119937924,Summer,Medium,Medium,Normal,105.22371218489431,97.2312016245437,True,0,5,673.659622518958,-1459.3898898535222,-232.97499999999505,-1306.1986916565836,True,110.18262532393716,False,,,,,,
2025-07-28,development_oof,0.17953848280012605,0.16537190311968664,0.17245519295990633,0.013316919098182703,0.03702170774340627,Summer,Low,High,Normal,58.710741635515035,100.0,True,0,0,956.7817001442302,-856.0775688006935,-77.30980067462832,-812.2871394716428,True,111.3781854691828,False,,,,,,
2025-07-29,development_oof,0.09706332542312636,0.12560567810409864,0.11133450176361252,0.009398937654168556,0.03334964253008371,Summer,Low,Medium,Normal,47.5534610605815,100.0,True,0,0,2405.7781042406414,1061.071929905337,954.0015597450432,1034.075772173242,True,120.83535805022746,False,,,,,,
2025-07-30,development_oof,0.13143267606695488,0.1338770972122347,0.1326548866395948,0.010392151581034641,0.03572025522589686,Summer,Low,Medium,Normal,42.16622465218697,100.0,True,0,0,1289.306687916992,392.79735236122895,865.008966185366,303.5025547716425,True,115.7692033838158,False,,,,,,
2025-07-31,development_oof,0.18963726454724864,0.1357640555865297,0.16270066006688919,0.010529902944578376,0.046896301209926605,Summer,Low,High,Normal,28.03582319717045,100.0,True,0,0,2545.008457145731,1809.989331378164,1703.9491296608278,1538.2004780232442,True,111.64459730833636,False,,,,,,
2025-08-01,development_oof,0.21800208681573466,0.14700453520345033,0.1825033110095925,0.012800274727245172,0.043622091412544195,Summer,Medium,High,Normal,58.648485553944035,100.0,True,0,0,3704.485538623945,2571.158497883036,162.34301141305764,2114.0147479327443,True,110.4600967323098,False,,,,,,
2025-08-02,development_oof,0.14680685475468633,0.1604665412257115,0.15363669799019888,0.010459381912369288,0.04322069883346555,Summer,Low,High,Normal,48.22945984831645,100.0,True,0,0,6242.404714008655,4652.037247243256,3623.714569734764,3590.8723540465703,True,112.66989964877172,False,,,,,,
2025-08-03,development_oof,0.30538700924565393,0.10017466323650598,0.20278083624107993,0.013276011838267245,0.03666392434388399,Summer,Medium,Medium,Normal,42.77961214903419,100.0,True,0,0,9926.600106574138,5987.454559210924,7877.287639076647,3698.726530519136,True,105.9311188151716,False,,,,,,
2025-08-04,development_oof,0.555050369972984,0.08869488312196454,0.3218726265474742,0.01529701378573615,0.05931606329977515,Summer,High,Medium,High-ramp,85.20512719640999,100.0,True,0,0,10935.870953473132,6089.507313630756,4362.850680014063,5266.898604600924,True,88.51905102648549,False,,,,,,
2025-08-05,development_oof,0.5742822860678037,0.1600003853968606,0.36714133573233215,0.016522178656790253,0.05825295299291616,Summer,High,High,High-ramp,75.04100413302902,100.0,True,0,0,7140.088485936932,3651.180320054552,2734.991925361684,3029.0554770068115,True,87.2918231765707,False,,,,,,
2025-08-11,development_oof,0.12022218403095997,0.14891354284598415,0.13456786343847205,0.011349796150151784,0.049520339816808756,Summer,Low,High,Normal,51.241197314424156,100.0,True,0,0,4825.553760614552,2016.1448334424017,-328.257909095542,1841.6876783832563,True,117.29003607891676,False,,,,,,
2025-08-12,development_oof,0.11613261234015222,0.1728363251903223,0.14448446876523727,0.01245969370938838,0.03248634934425354,Summer,Low,High,Normal,30.45121443777836,100.0,True,0,0,3295.7056952651114,753.8381063912548,975.1687473130766,700.8677281942616,True,114.73155412736467,False,,,,,,
2025-08-13,development_oof,0.12303536152467127,0.17014724497524483,0.14659130324995806,0.01322478493542197,0.03359215706586835,Summer,Low,High,Normal,52.230028777759614,100.0,True,0,0,1829.4375,771.0316742102258,1175.769763607785,913.3107670772844,True,115.07709901870923,False,,,,,,
2025-08-14,development_oof,0.15142624654496706,0.14240373450502372,0.14691499052499538,0.011043153637577538,0.044935695827007294,Summer,Low,High,Normal,33.390602593670714,100.0,True,0,0,2110.521153003287,1897.299751258532,863.6875,1554.990938382069,True,113.85947201991044,False,,,,,,
2025-08-15,development_oof,0.11585527829204993,0.16723940526738565,0.14154734177971778,0.011999187802151331,0.032314531505107935,Summer,Low,High,Normal,24.08735112353753,100.0,True,0,0,1701.8899355790236,1587.7154170008744,1319.6673602692267,1438.5755278074323,True,116.10288469661826,False,,,,,,
2025-08-16,development_oof,0.14840782806277272,0.15131217022644702,0.14985999914460987,0.010941307781346646,0.03403979912400243,Summer,Low,High,Normal,73.74772841668417,100.0,True,0,0,1453.535978355739,-627.0815804075793,-709.4210385800162,-404.6807096655943,True,114.93921869127232,False,,,,,,
2025-08-17,development_oof,0.13927539143090442,0.16663761266151292,0.15295650204620867,0.012678042446016969,0.03271201625466341,Summer,Low,High,Normal,53.168861627744704,100.0,True,0,0,2466.46217096108,2138.4296444992333,427.8383336574655,1731.2972459791458,True,114.66632668366424,False,,,,,,
2025-08-18,development_oof,0.1692822561599314,0.09953364828076394,0.13440795222034765,0.009034653610645668,0.02976995147764684,Summer,Low,Medium,Normal,81.66319865125294,100.0,True,0,0,1486.5368935281213,-19.48879735726962,-1236.195898605744,16.865703814712504,True,116.9878097344386,False,,,,,,
2025-08-19,development_oof,0.21377793435628212,0.09992495358665106,0.15685144397146658,0.009776343800240285,0.031853236258029965,Summer,Medium,Medium,Normal,42.865011391314965,100.0,True,0,0,1024.892170758435,785.789805094665,-433.45694401845947,481.4162650880795,True,111.205970708427,False,,,,,,
2025-08-20,development_oof,0.22924507316201923,0.10340059122624246,0.16632283219413083,0.009467430164401472,0.033436190336942645,Summer,Medium,Medium,Normal,54.29084491255904,100.0,True,0,0,2193.223985590645,558.3776273809926,667.8053560280796,375.5807943388618,True,111.76754446211255,False,,,,,,
2025-08-21,development_oof,0.10580511546383298,0.12644362374112458,0.11612436960247878,0.009096802239128008,0.03630187734961504,Summer,Low,Medium,Normal,27.43616916214648,100.0,True,0,0,1411.339004063336,872.3965975620049,332.21175081652405,772.9904232634852,True,119.90326538942,False,,,,,,
2025-08-22,development_oof,0.10792018535236514,0.13400166910908712,0.12096092723072611,0.009729898678794294,0.03196280635893345,Summer,Low,Medium,Normal,45.83128085472809,100.0,True,0,0,2960.91641064583,1700.8484334620534,2113.197416801834,1624.333335974688,True,118.38738886812882,False,,,,,,
2025-08-23,development_oof,0.08267596783116456,0.11170814755702922,0.09719205769409689,0.009008719120904134,0.03596872463822365,Summer,Low,Medium,Normal,51.84979571494068,100.0,True,0,0,1311.938207168222,509.16953013591,84.79020711135661,423.6223889857637,True,123.90132331190678,False,,,,,,
2025-08-24,development_oof,0.09649401670321818,0.13560912086283375,0.11605156878302596,0.011414670165171024,0.04893703758716583,Summer,Low,High,Normal,32.98741700009916,100.0,True,0,0,1347.0180279579326,792.1467694313856,224.66522982157943,474.1721553176719,True,119.68578627363908,False,,,,,,
2025-08-25,development_oof,0.2649216445473333,0.17792430222440692,0.2214229733858701,0.015747097590065092,0.04729686304926875,Summer,Medium,High,High-ramp,55.716474359583266,100.0,True,0,0,10069.903757390774,7400.026399371882,8097.745896049852,6456.8638724639,True,102.3752598787318,False,,,,,,
2025-08-26,development_oof,0.2934713435048858,0.13692567021829896,0.21519850686159236,0.0149672076613759,0.04470144212245941,Summer,Medium,High,High-ramp,41.53755986193792,100.0,True,0,0,5237.712459303013,2703.641306299731,3117.2541981156355,2240.9260574197438,True,106.2366831391438,False,,,,,,
2025-08-27,development_oof,0.27044519471625483,0.10616553619293728,0.18830536545459606,0.01668218663727809,0.0501946359872818,Summer,Medium,Medium,High-ramp,36.87188588004744,100.0,True,0,0,2415.019509737024,1640.5228174800975,1597.0578899920947,1581.8895101701482,True,110.62491855656585,False,,,,,,
2025-08-28,development_oof,0.31036513857543463,0.12298848860139815,0.2166768135884164,0.014451121645530904,0.04364132881164551,Summer,Medium,Medium,High-ramp,48.413208918861,100.0,True,0,0,1608.6246917859517,673.5927177174271,896.0191289308768,628.3497938763494,True,104.65275758465953,False,,,,,,
2025-08-29,development_oof,0.19305102247744796,0.11983902374599131,0.15644502311171962,0.010779549995864576,0.03568057715892789,Summer,Low,Medium,Normal,32.57771846010131,100.0,True,0,0,5099.125653737378,3418.9732645114154,1997.117842341468,3183.103940671626,True,114.45459336372116,False,,,,,,
