product,family,direction,delivery_start_utc,delivery_end_utc,window_hours,contracted_mw,clearing_price_gbp_per_mw_per_hour,energy_guard_hours,bm_required,raw_forecast_price_gbp_per_mw_per_hour,prior_same_window_price_gbp_per_mw_per_hour,capacity_selection_acceptance_prior,standalone_wholesale_opportunity_cost_gbp,opportunity_cost_bid_gbp_per_mw_per_hour,predicted_acceptance_ratio_at_bid_time,acceptance_lookup_level,acceptance_lookup_orders,opportunity_cost_bid_feasible,realised_clearing_price_gbp_per_mw_per_hour,realised_system_cleared_volume_mw,price_eligible_after_auction,acceptance_calibrated_expected_accepted_mw,acceptance_calibrated_availability_payment_gbp,settlement_date,scenario
PSR,Slow Reserve,upward,2026-05-13 23:00:00+00:00,2026-05-13T23:30:00+00:00,0.5,25.0,0.9846930081928152,1.0,False,1.817242864628912,2.15,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,2.17,1799,True,13.8839386123765,15.064073394428505,2026-05-14,bm_eligible
PSR,Slow Reserve,upward,2026-05-13 23:30:00+00:00,2026-05-14T00:00:00+00:00,0.5,25.0,0.8698799038134853,1.0,False,1.6053562228397618,2.15,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,2.17,1799,True,13.8839386123765,15.064073394428505,2026-05-14,bm_eligible
PSR,Slow Reserve,upward,2026-05-14 00:00:00+00:00,2026-05-14T00:30:00+00:00,0.5,25.0,0.8389938145817665,1.0,False,1.548356198664062,0.52,0.5418609847693051,0.0,0.0,0.6641209477482147,standalone_parent:product_margin_quantity,5151,True,1.09,1800,True,16.603023693705367,9.048647913069424,2026-05-14,bm_eligible
PSR,Slow Reserve,upward,2026-05-14 00:30:00+00:00,2026-05-14T01:00:00+00:00,0.5,25.0,0.8884177439956039,1.0,False,1.6395676547442215,0.52,0.5418609847693051,0.0,0.0,0.6641209477482147,standalone_parent:product_margin_quantity,5151,True,1.09,1800,True,16.603023693705367,9.048647913069424,2026-05-14,bm_eligible
PSR,Slow Reserve,upward,2026-05-14 01:00:00+00:00,2026-05-14T01:30:00+00:00,0.5,25.0,0.8705393743841474,1.0,False,1.6065732703652316,0.52,0.5418609847693051,0.0,0.0,0.6641209477482147,standalone_parent:product_margin_quantity,5151,True,1.09,1800,True,16.603023693705367,9.048647913069424,2026-05-14,bm_eligible
PSR,Slow Reserve,upward,2026-05-14 01:30:00+00:00,2026-05-14T02:00:00+00:00,0.5,25.0,0.9409881856778712,1.0,False,1.736585973390376,0.52,0.5418609847693051,0.0,0.0,0.6641209477482147,standalone_parent:product_margin_quantity,5151,True,1.09,1800,True,16.603023693705367,9.048647913069424,2026-05-14,bm_eligible
DRL,Dynamic Regulation,upward,2026-05-14 02:00:00+00:00,2026-05-14T06:00:00+00:00,4.0,25.0,4.96223866426562,1.0,False,16.828967219982072,16.2,0.294862934807648,47.50888290817784,0.4750888290817784,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,18.65,480,True,11.954609822692944,891.8138927728936,2026-05-14,bm_eligible
DRL,Dynamic Regulation,upward,2026-05-14 06:00:00+00:00,2026-05-14T10:00:00+00:00,4.0,1.0,4.83299898909645,1.0,False,16.390662977865382,15.47,0.294862934807648,1.5024365719273192,0.3756091429818298,0.4738983688433393,standalone_parent:product_margin,1454,True,17.6,480,True,0.4738983688433393,33.36244516657109,2026-05-14,bm_eligible
NBR,Balancing Reserve,downward,2026-05-14 06:00:00+00:00,2026-05-14T06:30:00+00:00,0.5,24.0,0.0211687233055714,0.5,True,0.0972854041057477,0.0,0.2175940317065589,0.0,0.0,0.2175940317065589,nonlooped_parent:product,3217,True,0.0,4,True,0.8703761268262357,0.0,2026-05-14,bm_eligible
NBR,Balancing Reserve,downward,2026-05-14 06:30:00+00:00,2026-05-14T07:00:00+00:00,0.5,24.0,0.0171672671457117,0.5,True,0.078895854868221,0.0,0.2175940317065589,0.0,0.0,0.2175940317065589,nonlooped_parent:product,3217,True,0.0,0,True,0.0,0.0,2026-05-14,bm_eligible
NBR,Balancing Reserve,downward,2026-05-14 07:00:00+00:00,2026-05-14T07:30:00+00:00,0.5,24.0,0.0244184425892669,0.5,True,0.1122201854423881,0.0,0.2175940317065589,0.0,0.0,0.2175940317065589,nonlooped_parent:product,3217,True,0.0,0,True,0.0,0.0,2026-05-14,bm_eligible
NBR,Balancing Reserve,downward,2026-05-14 07:30:00+00:00,2026-05-14T08:00:00+00:00,0.5,1.0,0.0240081640950342,0.5,True,0.1103346627053219,0.0,0.2175940317065589,0.0,0.0,0.2175940317065589,nonlooped_parent:product,3217,True,0.0,0,True,0.0,0.0,2026-05-14,bm_eligible
PBR,Balancing Reserve,upward,2026-05-14 07:30:00+00:00,2026-05-14T08:00:00+00:00,0.5,23.0,3.9326913783288617,0.5,True,7.628286022646837,5.58,0.5155406295271961,0.0,0.0,0.5678368013834959,standalone_parent:product_margin_quantity,728,True,8.76,600,True,13.060246431820406,57.203879371373375,2026-05-14,bm_eligible
PBR,Balancing Reserve,upward,2026-05-14 08:00:00+00:00,2026-05-14T08:30:00+00:00,0.5,24.0,3.1760218243423584,0.5,True,6.16056551596156,4.13,0.5155406295271961,0.0,0.0,0.5988766951675288,standalone_parent:product_margin_quantity,2107,True,5.58,600,True,14.373040684020692,40.10078350841773,2026-05-14,bm_eligible
PBR,Balancing Reserve,upward,2026-05-14 08:30:00+00:00,2026-05-14T09:00:00+00:00,0.5,24.0,3.245314150870437,0.5,True,6.294972626787388,3.65,0.5155406295271961,0.0,0.0,0.5988766951675288,standalone_parent:product_margin_quantity,2107,True,1.01,600,True,14.373040684020692,7.25838554543045,2026-05-14,bm_eligible
PBR,Balancing Reserve,upward,2026-05-14 09:00:00+00:00,2026-05-14T09:30:00+00:00,0.5,24.0,2.230299630410209,0.5,True,4.3261374616693615,3.23,0.5155406295271961,0.0,0.0,0.5988766951675288,standalone_parent:product_margin_quantity,2107,True,4.46,599,True,14.373040684020692,32.051880725366146,2026-05-14,bm_eligible
PBR,Balancing Reserve,upward,2026-05-14 09:30:00+00:00,2026-05-14T10:00:00+00:00,0.5,24.0,1.9675096912069132,0.5,True,3.816400839272983,1.77,0.5155406295271961,0.0,0.0,0.6883840047139721,standalone_parent:product_margin_quantity,1536,True,4.46,599,True,16.52121611313533,36.842311932291786,2026-05-14,bm_eligible
DRL,Dynamic Regulation,upward,2026-05-14 10:00:00+00:00,2026-05-14T14:00:00+00:00,4.0,25.0,4.370052140917463,1.0,False,14.820622143533363,13.71,0.294862934807648,0.0,0.0,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,14.07,480,True,11.954609822692944,672.805440821159,2026-05-14,bm_eligible
DRL,Dynamic Regulation,upward,2026-05-14 14:00:00+00:00,2026-05-14T18:00:00+00:00,4.0,25.0,6.104522430156831,1.0,False,20.702915522899065,26.89,0.294862934807648,65.56184849689271,0.655618484968927,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,15.28,480,True,11.954609822692944,730.6657523629927,2026-05-14,bm_eligible
NBR,Balancing Reserve,downward,2026-05-14 18:00:00+00:00,2026-05-14T18:30:00+00:00,0.5,1.0,0.0118067356723157,0.5,True,0.054260383796914,0.0,0.2175940317065589,0.0,0.0,0.2175940317065589,nonlooped_parent:product,3217,True,0.0,0,True,0.0,0.0,2026-05-14,bm_eligible
NQR,Quick Reserve,downward,2026-05-14 18:00:00+00:00,2026-05-14T18:30:00+00:00,0.5,22.0,0.096391248806131,1.0,False,1.0964240205359086,1.49,0.0879142074605562,0.0,0.0,0.3660242464560623,standalone_parent:product_margin_quantity,268,True,1.8,289,True,8.05253342203337,7.247280079830033,2026-05-14,bm_eligible
NQR,Quick Reserve,downward,2026-05-14 18:30:00+00:00,2026-05-14T19:00:00+00:00,0.5,25.0,0.085088055325284,1.0,False,0.9678532945139706,1.15,0.0879142074605562,0.0,0.0,0.3660242464560623,standalone_parent:product_margin_quantity,268,True,1.0,300,True,9.150606161401557,4.575303080700778,2026-05-14,bm_eligible
NQR,Quick Reserve,downward,2026-05-14 19:00:00+00:00,2026-05-14T19:30:00+00:00,0.5,25.0,0.046039915014952,1.0,False,0.5236914071665649,1.0,0.0879142074605562,0.0,0.0,0.3660242464560623,standalone_parent:product_margin_quantity,268,True,1.0,300,True,9.150606161401557,4.575303080700778,2026-05-14,bm_eligible
NQR,Quick Reserve,downward,2026-05-14 19:30:00+00:00,2026-05-14T20:00:00+00:00,0.5,25.0,0.0491891081574395,1.0,False,0.5595126155179054,1.0,0.0879142074605562,0.0,0.0,0.3660242464560623,standalone_parent:product_margin_quantity,268,True,1.0,300,True,9.150606161401557,4.575303080700778,2026-05-14,bm_eligible
NQR,Quick Reserve,downward,2026-05-14 20:00:00+00:00,2026-05-14T20:30:00+00:00,0.5,25.0,0.0759578195022094,1.0,False,0.8639993659305729,1.0,0.0879142074605562,0.0,0.0,0.3660242464560623,standalone_parent:product_margin_quantity,268,True,1.0,300,True,9.150606161401557,4.575303080700778,2026-05-14,bm_eligible
PBR,Balancing Reserve,upward,2026-05-14 20:30:00+00:00,2026-05-14T21:00:00+00:00,0.5,25.0,2.5889187103873663,0.5,True,5.021754954137507,2.79,0.5155406295271961,0.0,0.0,0.5988766951675288,standalone_parent:product_margin_quantity,2107,True,2.74,400,True,14.971917379188222,20.511526809487865,2026-05-14,bm_eligible
PBR,Balancing Reserve,upward,2026-05-14 21:00:00+00:00,2026-05-14T21:30:00+00:00,0.5,25.0,2.3216137871801323,0.5,True,4.503260566115403,2.79,0.5155406295271961,0.0,0.0,0.5988766951675288,standalone_parent:product_margin_quantity,2107,True,2.74,400,True,14.971917379188222,20.511526809487865,2026-05-14,bm_eligible
PSR,Slow Reserve,upward,2026-05-14 21:30:00+00:00,2026-05-14T22:00:00+00:00,0.5,25.0,2.2854687323897838,1.0,False,4.217813787355094,3.15,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,2.89,1800,True,13.8839386123765,20.062291294884044,2026-05-14,bm_eligible
PSR,Slow Reserve,upward,2026-05-14 22:00:00+00:00,2026-05-14T22:30:00+00:00,0.5,25.0,1.8425689080794148,1.0,False,3.4004457967459683,2.76,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,2.57,1800,True,13.8839386123765,17.840861116903802,2026-05-14,bm_eligible
PSR,Slow Reserve,upward,2026-05-14 22:30:00+00:00,2026-05-14T23:00:00+00:00,0.5,25.0,0.9929961489526296,1.0,False,1.832566242752084,2.17,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,2.14,1800,True,13.8839386123765,14.855814315242856,2026-05-14,bm_eligible
NQR,Quick Reserve,downward,2026-05-14 23:00:00+00:00,2026-05-14T23:30:00+00:00,0.5,23.0,0.0011374026601642,1.0,False,0.0129376433345489,0.0,0.0879142074605562,0.0,0.0,0.4126759714306841,standalone_parent:product_margin_quantity,707,True,0.0,311,True,9.491547342905733,0.0,2026-05-15,non_bm
PSR,Slow Reserve,upward,2026-05-14 23:00:00+00:00,2026-05-14T23:30:00+00:00,0.5,2.0,0.6240596665902464,1.0,False,1.151696992644593,2.17,0.5418609847693051,0.0,0.0,0.8447409446387741,standalone_parent:product_margin_quantity,1463,True,2.14,1800,True,1.6894818892775485,1.8077456215269767,2026-05-15,non_bm
PSR,Slow Reserve,upward,2026-05-14 23:30:00+00:00,2026-05-15T00:00:00+00:00,0.5,25.0,0.5818493440825168,1.0,False,1.0737981889030754,2.17,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,2.14,1800,True,13.8839386123765,14.855814315242856,2026-05-15,non_bm
PSR,Slow Reserve,upward,2026-05-15 00:00:00+00:00,2026-05-15T00:30:00+00:00,0.5,25.0,0.5022260430311034,1.0,False,0.9268540403308866,1.09,0.5418609847693051,0.0,0.0,0.651420115892579,standalone_parent:product_margin_quantity,11247,True,0.73,1798,True,16.285502897314473,5.944208557519782,2026-05-15,non_bm
PSR,Slow Reserve,upward,2026-05-15 00:30:00+00:00,2026-05-15T01:00:00+00:00,0.5,25.0,0.5578935386159304,1.0,False,1.0295879465347575,1.09,0.5418609847693051,0.0,0.0,0.651420115892579,standalone_parent:product_margin_quantity,11247,True,0.73,1798,True,16.285502897314473,5.944208557519782,2026-05-15,non_bm
PSR,Slow Reserve,upward,2026-05-15 01:00:00+00:00,2026-05-15T01:30:00+00:00,0.5,25.0,0.5404888970227141,1.0,False,0.997467823325248,1.09,0.5418609847693051,0.0,0.0,0.651420115892579,standalone_parent:product_margin_quantity,11247,True,0.73,1798,True,16.285502897314473,5.944208557519782,2026-05-15,non_bm
PSR,Slow Reserve,upward,2026-05-15 01:30:00+00:00,2026-05-15T02:00:00+00:00,0.5,25.0,0.5759784163604521,1.0,False,1.062963439978378,1.09,0.5418609847693051,0.0,0.0,0.651420115892579,standalone_parent:product_margin_quantity,11247,True,0.73,1798,True,16.285502897314473,5.944208557519782,2026-05-15,non_bm
DRL,Dynamic Regulation,upward,2026-05-15 02:00:00+00:00,2026-05-15T06:00:00+00:00,4.0,25.0,4.81896669794421,1.0,False,16.343073777949854,18.65,0.294862934807648,36.39466606365022,0.3639466606365022,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,17.57,480,True,11.954609822692944,840.1699783388601,2026-05-15,non_bm
DRL,Dynamic Regulation,upward,2026-05-15 06:00:00+00:00,2026-05-15T10:00:00+00:00,4.0,10.0,4.631239319426067,1.0,False,15.70641397314731,17.6,0.294862934807648,45.83651713833751,1.1459129284584375,0.379093333467851,standalone_parent:product_margin_quantity,498,True,15.24,480,True,3.790933334678511,231.095296082002,2026-05-15,non_bm
NSR,Slow Reserve,downward,2026-05-15 06:00:00+00:00,2026-05-15T06:30:00+00:00,0.5,15.0,0.000293623124812,1.0,False,0.0836825905714366,0.0,0.0035087719298245,0.0,0.0,0.0035087719298245,standalone_parent:product,4560,True,0.0,0,True,0.0,0.0,2026-05-15,non_bm
NSR,Slow Reserve,downward,2026-05-15 06:30:00+00:00,2026-05-15T07:00:00+00:00,0.5,15.0,0.0003454768809507,1.0,False,0.0984609110709607,0.0,0.0035087719298245,0.0,0.0,0.0035087719298245,standalone_parent:product,4560,True,0.0,0,True,0.0,0.0,2026-05-15,non_bm
NSR,Slow Reserve,downward,2026-05-15 07:00:00+00:00,2026-05-15T07:30:00+00:00,0.5,15.0,0.0003961694953884,1.0,False,0.1129083061857193,0.0,0.0035087719298245,0.0,0.0,0.0035087719298245,standalone_parent:product,4560,True,0.0,0,True,0.0,0.0,2026-05-15,non_bm
NSR,Slow Reserve,downward,2026-05-15 07:30:00+00:00,2026-05-15T08:00:00+00:00,0.5,15.0,0.0004448336034376,1.0,False,0.1267775769797243,0.0,0.0035087719298245,0.0,0.0,0.0035087719298245,standalone_parent:product,4560,True,0.0,0,True,0.0,0.0,2026-05-15,non_bm
PQR,Quick Reserve,upward,2026-05-15 08:00:00+00:00,2026-05-15T08:30:00+00:00,0.5,15.0,1.200187368853631,1.0,False,5.191239312852556,5.13,0.2311947680551323,0.0,0.0,0.5989761163562776,standalone_parent:product_margin_quantity,1552,True,1.63,504,True,8.984641745344163,7.322483022455493,2026-05-15,non_bm
