settlement_date,evaluation_segment,perfect_foresight_margin_gbp,forecast_strategy_margin_gbp,naive_strategy_margin_gbp,reserve_aware_forecast_margin_gbp,reserve_corridor_feasible,mean_reserve_corridor_width_mwh
2026-01-08,development_oof,22623.561413436677,7921.213457953637,4506.638912203852,6286.677012266848,True,115.40785288776318
2026-01-09,development_oof,392.77500000000055,-229.3904945609952,-1151.8552520448152,46.12213701861651,True,97.27185297874117
2026-01-10,development_oof,902.3362571069604,-1165.78932768808,-302.1749999999993,-408.8117580583455,True,118.58896910341525
2026-01-11,development_oof,1178.232993365283,240.788266784572,-229.69082357976066,657.653214576381,True,108.14945308529765
2026-01-12,development_oof,1280.0403041176107,609.1358872097874,361.68732462196505,604.1339769726045,True,98.29040647672753
2026-01-13,development_oof,1537.4819571581404,412.5750586004481,-31.838820453168182,436.5408082464853,True,98.15274077450091
2026-01-14,development_oof,2936.244361104641,2294.964698883368,198.39932955381414,1971.0666329040637,True,101.62645330510186
2026-01-15,development_oof,2911.2188126459596,2147.469340138662,1936.8125771543062,1692.547458204821,True,104.71946088798772
2026-01-16,development_oof,2252.54116040467,1435.964482687393,946.9518656679077,1217.7993104122675,True,105.67666106132543
2026-01-17,development_oof,1368.4812663332232,-257.52019973012165,492.76458279648654,0.8682597391407398,True,121.38902112309931
2026-01-18,development_oof,2071.152777777779,-153.48314678159613,1028.2891847950705,413.22751868696184,True,130.60027615995293
2026-01-19,development_oof,3990.0339698351327,2899.72247609299,-225.88888888888846,2661.326388131725,True,123.63835758357239
2026-01-20,development_oof,1627.6452486390801,1170.9505194621536,512.765035768747,924.9571911903688,True,94.02316409634653
2026-01-21,development_oof,2402.7561194652544,1283.546963383432,811.3721102917164,1266.3605020200655,True,94.91373672845869
2026-01-22,development_oof,3634.1906060856772,2204.6584803424116,2626.0379407248665,1360.3131002701502,True,92.97791792834634
2026-01-23,development_oof,2962.3504474573047,2082.232756851048,1956.4374715302486,1471.7337185370461,True,93.4853795144429
2026-01-24,development_oof,3217.940854948099,2614.7580586981726,1974.8367059228433,1730.402458562156,True,97.24484579157001
2026-01-25,development_oof,2121.097686935266,1591.5145683385374,1730.6718642069347,1130.1792609036602,True,97.98622177882959
2026-01-26,development_oof,3210.0778598799543,2217.2929831851957,1854.8675682733913,1809.487993918296,True,103.54283169122978
2026-01-27,development_oof,2563.630617745296,1862.727076610977,1981.6749076164208,1227.3626923478269,True,103.78414486988721
2026-01-28,development_oof,2858.374986414181,1658.5259248034101,1340.2462657051285,1462.8920108547654,True,122.30171110183132
2026-01-29,development_oof,3126.390761084984,2511.1425915507075,1801.9161183692577,1957.7466125437227,True,91.38410679375416
2026-01-30,development_oof,621.0833333333343,128.26322614805514,-321.36389269991514,123.34557939270837,True,95.22342819708255
2026-01-31,development_oof,813.7249999999985,437.36100688595945,6.791666666667311,514.859479503188,True,96.11966426924225
2026-02-01,development_oof,3738.077191359436,1103.6140440091453,1872.7249999999985,1285.5056469159326,True,128.24875894071283
2026-02-02,development_oof,1344.5688166612301,-929.8227944446661,-1845.1914890377598,-275.3159432848503,True,100.52936879845093
2026-02-03,development_oof,3512.476991020303,2672.743695686953,-1736.553848657664,1835.6391096410116,True,97.87208279392507
2026-02-04,development_oof,2115.670534183218,1206.0222788163749,918.7011395803312,1338.9041516471964,True,94.97320176360108
2026-02-05,development_oof,3698.8677914436976,3003.8305062206177,2417.4169958870075,1992.5582668762163,True,100.28880728147199
2026-02-06,development_oof,404.41250000000036,-710.6661690224562,-480.6463935327884,-370.3811145210731,True,95.87478736811833
2026-02-07,development_oof,727.4909037764251,200.29822128135066,-1937.7999999999993,329.53439939131823,True,96.28332918915753
2026-02-08,development_oof,1620.5123409249495,1440.1376387567973,1052.4505621654457,1346.8642663790915,True,108.1978802305406
2026-02-09,development_oof,1297.7291721211543,688.4592942715285,782.4372688596226,715.7012918550391,True,98.58957586415727
2026-02-10,development_oof,1186.3527429209437,926.7556502907948,873.2337155585367,779.1555953136765,True,114.80186474204028
2026-02-11,development_oof,669.0514999674272,-142.4961787558684,-241.55201671241292,-77.01977689722764,True,101.56268879384038
2026-02-12,development_oof,1064.1708347322347,608.3058298655262,-589.04626842229,531.4483271001477,True,101.73422567800723
2026-02-13,development_oof,1702.6592444702897,1438.284663316736,1043.6585754431617,1314.2118885025632,True,102.3827543429431
2026-02-14,development_oof,2537.0935370378857,2243.344491183168,2163.5592789817733,1789.7072119941006,True,106.05712600814114
2026-02-15,development_oof,844.039141380915,418.23033751454324,-46.53342579754212,434.8519686561811,True,94.32176679730185
2026-02-16,development_oof,1166.3491759332494,952.723883576043,630.508013804488,697.5627726812493,True,95.51009721177131
2026-02-17,development_oof,1429.1821715695492,1153.286193193128,1233.1643639841343,969.6446786759465,True,107.86033734791856
2026-02-18,development_oof,1163.3876469082898,682.7266418472132,123.97612287151571,564.8791830756503,True,100.32863637699045
2026-02-19,development_oof,4009.6840233667604,3706.3258812481513,2509.45274655055,3092.7878277022637,True,110.60401719676194
2026-02-20,development_oof,820.7951765132832,-719.0995363606569,-923.3683139885201,-277.28490704453975,True,101.70653170930963
2026-02-21,development_oof,5405.895032503581,3708.206727436818,-425.24310681616475,3041.3716192854463,True,97.66936170653145
2026-02-22,development_oof,7411.423588582304,5097.101939394182,2777.0590972596374,4080.760769271722,True,101.55458333615327
2026-02-23,development_oof,7080.091320734844,6009.989366212168,-2759.8457485973013,3480.4613349515375,True,104.67748075150418
2026-02-24,development_oof,3166.1753672606415,-2148.075821672112,-2311.107512104685,-924.5474271665192,True,97.4038376046949
2026-02-25,development_oof,2877.141735609004,1384.9486006885984,-166.92380457669924,1297.68479270035,True,96.08870511658431
2026-02-26,development_oof,6019.775126123732,5337.678129242047,3560.8644974073886,4220.207641036371,True,100.588650173727
2026-02-27,development_oof,4978.362475767258,2829.642148048206,2078.0899462232715,1817.4326299608783,True,109.3156387027534
2026-02-28,development_oof,2869.895186144309,1433.4014905783006,462.148208708757,1189.078491680458,True,106.98801985715795
2026-03-01,development_oof,12278.252064665941,3117.162256753331,7962.358622000465,3251.9515826537136,True,100.06872382256888
2026-03-02,development_oof,8831.140224142688,4508.978064151053,-3027.230466053071,2953.2557206216807,True,100.64253524858164
2026-03-03,development_oof,3020.4643630716964,2610.408602614803,1000.7269007464818,2356.9928104635856,True,112.50117605660405
2026-03-04,development_oof,5122.089395738136,1636.1742456872366,621.2721850137387,1706.5605471724932,True,100.83677524402344
2026-03-05,development_oof,3337.355559326265,1436.2373598846273,2148.482033480634,936.0002228448053,True,108.19469557257615
2026-03-06,development_oof,2912.9684006125854,2407.7319001380097,-1822.0924550877585,2000.5582943685197,True,118.82063516241904
2026-03-07,development_oof,1885.8686357883944,1667.9546753206414,942.1101051179747,1446.0740774530957,True,119.41329814947319
2026-03-08,development_oof,2497.3168449029718,2358.7098111374657,1772.6680130740006,1761.0934680347054,True,118.11789688254144
2026-03-09,development_oof,2593.6841819352007,1059.181869926681,965.5122727539449,1563.4712028464373,True,115.03922861458479
2026-03-10,development_oof,3620.760827432172,-720.1550218571879,-281.4945060872527,523.1755850331986,True,103.94443466370892
2026-03-11,development_oof,9616.623977154277,4314.575209705433,3790.3830489462016,3053.132774886636,True,102.62532795414982
2026-03-12,development_oof,10192.964825533869,7676.343659126184,4089.9443635167663,6866.219790751057,True,110.33615430282585
2026-03-13,development_oof,9551.43799749776,8752.257493648958,4877.512102177335,5092.582529965617,True,108.87905552923307
2026-03-14,development_oof,2368.884599423065,1026.3736809658913,770.9847231346693,1183.6111199128961,True,107.40457084090765
2026-03-15,development_oof,17016.004269124744,692.945040292235,10085.963373237762,2213.114165613339,True,102.41217321466858
2026-03-16,development_oof,7802.235028102104,3764.0436234402077,-7821.295143274407,3272.185951125567,True,102.18190728558363
2026-03-17,development_oof,9701.279145009987,5487.359815172897,1983.63610137663,5046.981048491531,True,100.53976315114767
2026-03-18,development_oof,5605.890911542247,4118.983781256939,3411.557094677304,3849.8572478005153,True,111.3685631754654
2026-03-19,development_oof,3602.4051962018457,2714.4934826542894,2159.756828559141,2182.286733980186,True,115.87187553449905
2026-03-20,development_oof,3807.503127762524,2458.351751506704,1106.1928374742292,2421.6128677607003,True,116.19603544994335
2026-03-21,development_oof,3657.6612090499734,2521.640102724946,3392.005752244928,2759.4825288904253,True,118.53772544555932
2026-03-22,development_oof,4026.8982677150348,1252.8252449681052,-1306.8055510941372,522.262358374604,True,113.39665471047095
2026-03-23,development_oof,6934.090939301139,3293.33587143625,316.9996550867513,4470.56586170914,True,104.7328633941836
2026-03-24,development_oof,8063.793273311692,3294.426263576814,1627.0551401572975,3175.048342502705,True,100.75815824551326
2026-03-25,development_oof,10337.69112617272,9021.053729586225,-539.6717684181546,4663.684488870803,True,103.27773739379576
2026-03-26,development_oof,3372.7672342261267,1069.2844864994927,-518.1792284102594,1444.1121015817453,True,105.76163311129851
2026-03-27,development_oof,4315.157320242246,1736.1238154655232,3580.5101130652183,2286.583309705837,True,99.10387049264625
2026-03-28,development_oof,16231.883769329388,8670.671415673263,8228.186669462859,6842.010184759118,True,101.41695936533027
2026-03-29,development_oof,9419.18096065225,3263.478880658904,6068.311344539999,3856.3126186955387,True,104.08007846515865
2026-03-30,development_oof,16202.345776978404,13619.609280680366,6654.4144537943275,10434.718422438473,True,103.03190370434307
2026-03-31,development_oof,5088.685575832438,3569.2718097023944,2087.587980002804,3109.791470040543,True,109.28676384213453
2026-04-01,locked_test,3881.396640305612,3003.7712345786895,3244.581157626504,2077.0964789337436,True,102.66796984791354
2026-04-02,locked_test,1524.1200826904878,269.33250243336147,418.10644888984564,301.18834317895585,True,106.99039391948993
2026-04-03,locked_test,7866.524890317687,-3049.931470906685,6608.994955024083,-102.13387821868287,True,99.32705715556529
2026-04-04,locked_test,17474.32019453769,6365.021932176359,7293.226509417029,6272.329245781497,True,106.10284795992884
2026-04-05,locked_test,16877.20619541956,4426.261099833959,626.6481965849764,2850.853971444554,True,100.91613920110352
2026-04-06,locked_test,18154.167618782823,12593.68800817019,15100.641010232286,13059.980654681303,True,108.72797119490656
2026-04-07,locked_test,20662.492838119277,17020.693574347162,18115.966525212873,13733.384532632546,True,103.11626164220723
2026-04-08,locked_test,5993.2113341604745,5245.399681849897,3437.848593532849,5166.756649256463,True,113.10410331143383
2026-04-09,locked_test,3471.8638177964776,284.4311719836527,1324.5537831232027,1453.962206280356,True,102.19245347574308
2026-04-10,locked_test,9591.660919671984,5291.5890131877395,6695.9939271297,5855.357788398774,True,100.35655817170907
2026-04-11,locked_test,4645.005213883569,3277.093190702903,2634.1596602139016,2757.5560660418914,True,97.97353471054153
2026-04-12,locked_test,9689.062674157889,7605.346415995784,6966.582922635709,5575.293641624349,True,100.35994020275415
2026-04-13,locked_test,5410.903966793839,4363.677019815252,2001.2818930830517,4162.714820659738,True,112.58717433578111
2026-04-14,locked_test,4819.222222222224,4298.535814658009,4229.848328669811,4076.7834084861634,True,104.73427756921963
2026-04-15,locked_test,6902.166821340779,5534.2388718548855,5726.041666666668,4500.2666600246475,True,98.77515666125551
2026-04-16,locked_test,3128.8232738803854,1912.2221542931193,2001.34951857815,1637.4944652947647,True,104.31993424722485
2026-04-17,locked_test,8676.440427990477,5099.750169842926,6466.774738423888,3874.2933343664226,True,99.18145711628108
2026-04-18,locked_test,6438.524228653227,3007.7910297590497,5373.196317512671,1872.3397606031876,True,106.67665411501478
2026-04-19,locked_test,3952.262365013917,1135.4823147676034,3435.626337282927,379.2653659580242,True,114.49542010465224
2026-04-20,locked_test,2489.013707610229,1630.6958904139376,-1027.3992074225212,1884.275709449854,True,114.34628221340206
2026-04-21,locked_test,9234.476578825665,7080.642555824421,4705.551591519208,5750.052996045112,True,100.32738471645867
2026-04-22,locked_test,18152.99357112071,16727.89966149132,12988.003096575607,11461.921244254394,True,100.37734037866397
2026-04-23,locked_test,4653.834910901208,2791.833736446557,2184.2234333411056,3425.327698721972,True,111.6438134070063
2026-04-24,locked_test,2130.4568715473156,884.5989719443539,1009.8898159633239,974.4368991831178,True,116.05235433306082
2026-04-25,locked_test,1992.5253304982925,-183.99538993161627,169.4179380496239,-22.250711073105435,True,115.3586787245531
2026-04-26,locked_test,2024.0402342829952,369.4366877546613,749.2467037733004,356.9125017150345,True,115.82427828963732
2026-04-27,locked_test,4661.621163871943,3364.691300825085,2732.27924199609,2814.4278374224837,True,115.0705934952479
2026-04-28,locked_test,1881.2435814451128,-2783.576493295458,-4605.358737336162,-1605.6576122307183,True,105.43805629851418
2026-04-29,locked_test,11020.154251342234,8890.466655717382,-6993.115956962698,6735.9694551847615,True,99.32770371760243
2026-04-30,locked_test,17754.966862498724,15250.740657671487,15693.006050983871,10556.252645614404,True,101.17523161019732
2026-05-01,locked_test,5516.748567777591,2582.0026836499455,1182.7956467238002,3792.484503397069,True,114.01944994118834
2026-05-02,locked_test,6117.661734067403,5199.552038064065,3959.2056318377363,4390.775222277544,True,119.24843507742942
2026-05-03,locked_test,583.3500000000022,-653.6159522997057,-846.9904277687373,-741.0288813908463,True,116.28823947626874
2026-05-04,locked_test,3201.5968688296116,1868.2600451361125,1806.7250000000022,1960.8444832391792,True,120.14044728300382
2026-05-05,locked_test,2844.548830571189,2168.4938126056495,1544.0315152359553,2155.3513876523,True,112.29883901547639
2026-05-06,locked_test,4045.773743581611,3562.963813740892,2473.678511205205,2885.44509892311,True,118.20808836108564
2026-05-07,locked_test,6231.901611613059,5303.128161908492,5145.067621439513,4466.884357124039,True,110.77171835870774
2026-05-08,locked_test,3295.198150695555,2026.0653351835833,1831.237720271729,1510.0996748031148,True,116.34006836406303
2026-05-09,locked_test,7857.256615972611,6922.7035126645715,6890.521502521731,4922.4412946775965,True,109.71398984020861
2026-05-10,locked_test,11956.697728418407,8206.417122597984,10874.34437241409,4181.0540989932315,True,108.7003810560088
2026-05-11,locked_test,1235.918218340846,-2912.6328271318016,-3766.175361866622,-2168.963993677088,True,110.51548237453483
2026-05-12,locked_test,6792.229189051704,5536.5768560140605,-1387.9311346112288,4802.966169086743,True,109.14104231689358
2026-05-13,locked_test,3132.6589221839686,2518.175301847128,1210.2019691217322,2388.268566083402,True,108.79063398625158
2026-05-14,locked_test,2867.719492582067,228.13901831703106,683.5673139564867,840.577106246951,True,109.49806110674604
2026-05-15,locked_test,698.3750000000056,193.28817322382747,-978.2827853611118,91.68998646840987,True,113.88510297956357
2026-05-16,locked_test,444.73920937049417,-2140.0240321277856,-1914.4999999999927,-1735.3236174149965,True,118.43254772913794
2026-05-17,locked_test,5147.728529088508,1520.0735106365112,2084.9487097380074,353.69056459767893,True,110.52581932967628
2026-05-18,locked_test,1297.688638221749,-79.35173710921526,-1954.3498613036681,184.00261832248498,True,112.87685793804569
2026-05-19,locked_test,4395.202831410206,1616.3473850276714,110.48365282186745,1356.7048701012009,True,101.54883294480742
2026-05-20,locked_test,1005.6578166286636,-1045.5750022508641,-1.7176605964924647,-952.7076711430113,True,104.1454994215067
2026-05-21,locked_test,5443.8845329331725,4648.768189850938,1713.6306872748792,3584.75042543186,True,104.84820382437677
2026-05-22,locked_test,4562.662899967399,3149.8529087889074,2395.896656384191,2396.583011007361,True,105.97138308337613
2026-05-23,locked_test,2930.589725770132,1972.0094036662922,1787.3164897687843,1511.434920902139,True,114.51743156147784
2026-05-24,locked_test,3920.8794849578812,2459.122152528711,1764.3818959413197,1986.4426938460106,True,118.02712224301514
2026-05-25,locked_test,4382.862669699154,3362.118126138681,3233.0412004512714,2878.2937183796485,True,116.66670663036723
2026-05-26,locked_test,2852.3899574372836,1713.4460347461736,406.87515077978935,1363.9036534046181,True,116.24751360461532
2026-05-27,locked_test,3961.389202698529,1982.4997592890795,-311.53730146558587,1908.4359275781226,True,109.97906807800518
2026-05-28,locked_test,11322.484942330013,9593.460280677431,8959.644441971845,8151.347692009025,True,107.59369900026907
2026-05-29,locked_test,4197.539552156499,3519.477125519934,2896.3142952030635,3098.82819198444,True,109.35994977482137
2026-05-30,locked_test,1085.2604398129624,626.5740984134372,62.64027009258507,600.8310713245608,True,115.36792103540364
2026-05-31,locked_test,2442.385639826898,2005.5644787930669,2254.117885246338,1477.877665613018,True,112.4844463354059
2026-06-01,locked_test,2828.338826008445,2457.143848090045,2309.2070375563817,2111.7160698904036,True,109.35410568452066
2026-06-02,locked_test,2851.4146087304885,1078.5774191550918,119.88716147116247,1238.7946464256654,True,111.83375590136002
2026-06-03,locked_test,8354.028998101696,5546.9841586982,6066.569508113714,5309.592898685641,True,103.27265236394351
2026-06-04,locked_test,14037.564748215633,10036.099106685875,8872.293236937683,7112.299571805094,True,99.69150236651181
2026-06-05,locked_test,4069.672947699729,650.3704697829319,516.4942505125637,1181.933067034383,True,108.23401963740059
2026-06-06,locked_test,10455.279179337373,5110.169221516034,-881.4051729648427,3253.3334459623384,True,104.35957656588702
2026-06-07,locked_test,15666.231635718439,10283.990882724469,11468.32741852218,7422.623962734161,True,101.13647501549201
2026-06-08,locked_test,1827.1820968273778,594.8654173865423,219.03288449729598,798.8259828737802,True,107.38782851614114
2026-06-09,locked_test,5315.421279472372,4846.226223812422,3057.340622388665,4267.42932964233,True,104.28057245296152
2026-06-10,locked_test,4393.534373351504,3773.9347138463236,2573.811778230065,3151.0557333395154,True,111.21989195139258
2026-06-11,locked_test,1453.4632221327818,562.6810175917508,751.6880303509737,518.5948224160454,True,106.79689781208022
2026-06-12,locked_test,13812.990821104493,7107.227182278017,558.9693214813476,5704.823990670493,True,98.96580898020056
2026-06-13,locked_test,14192.849572469944,9577.601431856905,5512.321822756093,6357.951026749188,True,99.27305220778953
2026-06-14,locked_test,9919.529471855843,-1078.1346385625625,-1987.4580365375418,-283.5176003593965,True,115.00991697816055
2026-06-15,locked_test,2404.2694015167535,-3.4565355138948917,-383.588079239762,-102.05003494790793,True,114.02300435336645
2026-06-16,locked_test,5099.8864180673645,3942.6254160889694,1781.0689065695526,3234.1688012850886,True,115.57487259887586
2026-06-17,locked_test,3759.041246582589,2757.668639864143,1519.8088320714028,2204.1086401684224,True,107.82965165042003
2026-06-18,locked_test,2143.4920556243123,1400.3600563904383,345.14078961521454,1224.2933973537938,True,110.91975614085392
2026-06-19,locked_test,4874.660281690665,3527.3003836039425,2415.8766514580784,2623.515218927345,True,104.43246946589711
2026-06-20,locked_test,2965.2914034470914,1132.5691419066206,-364.34691145493923,1219.07740853511,True,113.27426129102128
2026-06-21,locked_test,2749.2006977387778,1842.1282066207568,-751.1402265977986,1484.6542072658885,True,116.51042606669114
2026-06-22,locked_test,6754.993404869751,5501.37591795003,4377.189322616598,4871.264675167042,True,114.9154354437358
2026-06-23,locked_test,35362.95251824295,31992.7425766386,33092.94890875086,28196.933090204286,True,116.57759008581888
2026-06-25,locked_test,2633.2208102777586,1187.7071596473525,57.10765475581525,1001.6890915974705,True,109.4641495547801
2026-06-26,locked_test,6886.186381872114,4986.602729395599,5657.181890285257,4612.727426137788,True,113.87395636424236
2026-06-27,locked_test,8929.592322370028,7437.623094933213,7951.568553968435,5730.777659863996,True,104.17757265663602
2026-06-28,locked_test,21583.217617093702,17729.00034674081,17508.97073622094,12528.379772109198,True,101.24586431845815
2026-06-29,locked_test,5590.360027981159,4592.481901637695,3555.269496677973,4069.5689376604596,True,112.5819708274707
2026-06-30,locked_test,4216.7651560120075,3785.4235885823036,2819.308563316711,3254.375881153035,True,117.7535459916728
