target_date,settlement_period,valid_time_utc,zone,zone_underlying_demand_mw,zone_demand_share,national_demand_mw,national_embedded_wind_solar_mw,national_underlying_demand_proxy_mw,annual_consumption_gwh,annual_consumption_share,zone_daily_profile_share,profile_observations,publish_time_utc
2026-09-03T00:00:00,32,2026-09-03T14:30:00+0000,Bristol,2078.967523411428,0.06401385120038104,23840,8636.838753283024,32476.838753283024,16781.7630635,0.06812107825024062,0.019170142088590376,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,32,2026-09-03T14:30:00+0000,Cardiff,1985.7853735790795,0.061144663391178744,23840,8636.838753283024,32476.838753283024,18729.45612165,0.07602721723692794,0.016406742170194312,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,32,2026-09-03T14:30:00+0000,Edinburgh,2246.867560618536,0.06918369049670527,23840,8636.838753283024,32476.838753283024,16937.6618156,0.0687539075334771,0.02052764973768874,40,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,32,2026-09-03T14:30:00+0000,Inverness,330.7327007942829,0.010183648208705341,23840,8636.838753283024,32476.838753283024,4393.9896549000005,0.01783622566827993,0.01164751609451381,18,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,32,2026-09-03T14:30:00+0000,Leeds,3407.810920925877,0.1049304997575045,23840,8636.838753283024,32476.838753283024,23703.4700297,0.09621789621183369,0.022247374924219965,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,32,2026-09-03T14:30:00+0000,London,10799.587875475912,0.33253199172238407,23840,8636.838753283024,32476.838753283024,79800.8774024,0.32393031610547557,0.020941834744473625,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,32,2026-09-03T14:30:00+0000,Manchester,4472.878937074011,0.1377251945933887,23840,8636.838753283024,32476.838753283024,31337.7470771,0.12720720181471523,0.02208689082958854,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,32,2026-09-03T14:30:00+0000,Newcastle,1748.3065341188567,0.05383241107301811,23840,8636.838753283024,32476.838753283024,12293.212011,0.0499010058823626,0.02200733330865155,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,32,2026-09-03T14:30:00+0000,Norwich,1217.8432981530116,0.03749882515981954,23840,8636.838753283024,32476.838753283024,10025.7933104,0.0406970261726516,0.018796971174423308,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,33,2026-09-03T15:00:00+0000,Birmingham,4214.96731695865,0.12927589542275966,24293,8311.43335685134,32604.43335685134,32348.0176877,0.13130812512403575,0.021038122008222773,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,33,2026-09-03T15:00:00+0000,Bristol,2135.5297826575347,0.06549814128908285,24293,8311.43335685134,32604.43335685134,16781.7630635,0.06812107825024062,0.020546056466964047,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,33,2026-09-03T15:00:00+0000,Cardiff,2156.8561065110252,0.0661522340506431,24293,8311.43335685134,32604.43335685134,18729.45612165,0.07602721723692794,0.018593298261421035,44,2026-09-02T11:48:00+0000
