settlement_date,settlement_period,valid_time_utc,evaluation_segment,fold,wind_cf,solar_cf,wind_pred_cf,solar_pred_cf,wind_actual_mw,wind_forecast_mw,solar_actual_mw,solar_forecast_mw,embedded_wind_capacity_mw,embedded_solar_capacity_mw
2025-10-22T00:00:00,33,2025-10-22T15:00:00+0000,development_oof,3.0,0.0622161671207992,0.0492166920837377,0.0905202478170394,0.1287121027708053,410.9999999999995,597.9767570793629,1065.0,2785.201191857457,6606,21639
2025-10-22T00:00:00,34,2025-10-22T15:30:00+0000,development_oof,3.0,0.0573720859824402,0.0232912796339941,0.0812406167387962,0.0552059486508369,379.0,536.6755141764879,503.9999999999983,1194.6015228554606,6606,21639
2025-10-22T00:00:00,35,2025-10-22T16:00:00+0000,development_oof,3.0,0.0558583106267029,0.0066546513239983,0.0768690258264541,0.0223067924380302,368.9999999999994,507.7967846095562,143.9999999999992,482.6966815665364,6606,21639
2025-10-22T00:00:00,36,2025-10-22T16:30:00+0000,development_oof,3.0,0.054193157735392,0.0001386385692499,0.0731301456689834,0.004529339261353,357.99999999999955,483.09774228930473,2.999999999998586,98.01037227641793,6606,21639
2025-10-22T00:00:00,37,2025-10-22T17:00:00+0000,development_oof,3.0,0.0561610656978504,0.0,0.0776067674160003,0.0,370.9999999999997,512.6703055500984,0.0,0.0,6606,21639
2025-10-22T00:00:00,38,2025-10-22T17:30:00+0000,development_oof,3.0,0.057977596124735,0.0,0.0809134989976883,0.0,382.9999999999994,534.5145743787289,0.0,0.0,6606,21639
2025-10-22T00:00:00,39,2025-10-22T18:00:00+0000,development_oof,3.0,0.0611565243717832,0.0,0.0830020755529403,0.0,403.99999999999983,548.3117111027241,0.0,0.0,6606,21639
2025-10-22T00:00:00,40,2025-10-22T18:30:00+0000,development_oof,3.0,0.0643354526188313,0.0,0.0825633332133293,0.0,424.9999999999996,545.4133792072535,0.0,0.0,6606,21639
2025-10-22T00:00:00,41,2025-10-22T19:00:00+0000,development_oof,3.0,0.0694822888283378,0.0,0.0900958180427551,0.0,458.9999999999996,595.1729739904404,0.0,0.0,6606,21639
2025-10-22T00:00:00,42,2025-10-22T19:30:00+0000,development_oof,3.0,0.0746291250378443,0.0,0.0994983911514282,0.0,492.9999999999994,657.2863719463348,0.0,0.0,6606,21639
2025-10-22T00:00:00,43,2025-10-22T20:00:00+0000,development_oof,3.0,0.0812897366030881,0.0,0.0933304131031036,0.0,537.0,616.5407089591026,0.0,0.0,6606,21639
2025-10-22T00:00:00,44,2025-10-22T20:30:00+0000,development_oof,3.0,0.0877989706327581,0.0,0.0970958396792411,0.0,580.0,641.4151169210672,0.0,0.0,6606,21639
2025-10-22T00:00:00,45,2025-10-22T21:00:00+0000,development_oof,3.0,0.0979412655161973,0.0,0.0892795026302337,0.0,646.9999999999994,589.7803943753242,0.0,0.0,6606,21639
2025-10-22T00:00:00,46,2025-10-22T21:30:00+0000,development_oof,3.0,0.1080835603996367,0.0,0.1148679330945015,0.0,714.0,758.8175660222769,0.0,0.0,6606,21639
