auction_id,product,family,direction,delivery_start_utc,delivery_end_utc,window_hours,cleared_volume_mw,clearing_price_gbp_per_mw_per_hour,minimum_mw,whole_mw,bm_required,response_seconds,energy_guard_hours
1368,NQR,Quick Reserve,downward,2025-06-18 17:00:00+00:00,2025-06-18 17:30:00+00:00,0.5,163,7.03,1,True,False,60.0,1.0
1368,PQR,Quick Reserve,upward,2025-06-18 17:00:00+00:00,2025-06-18 17:30:00+00:00,0.5,500,4.12,1,True,False,60.0,1.0
1368,NQR,Quick Reserve,downward,2025-06-18 17:30:00+00:00,2025-06-18 18:00:00+00:00,0.5,273,8.82,1,True,False,60.0,1.0
1368,PQR,Quick Reserve,upward,2025-06-18 17:30:00+00:00,2025-06-18 18:00:00+00:00,0.5,408,8.18,1,True,False,60.0,1.0
1368,DCH,Dynamic Containment,downward,2025-06-18 18:00:00+00:00,2025-06-18 22:00:00+00:00,4.0,1101,0.87,1,True,False,1.0,0.25
1368,DCL,Dynamic Containment,upward,2025-06-18 18:00:00+00:00,2025-06-18 22:00:00+00:00,4.0,1279,7.17,1,True,False,1.0,0.25
1368,DMH,Dynamic Moderation,downward,2025-06-18 18:00:00+00:00,2025-06-18 22:00:00+00:00,4.0,300,0.15,1,True,False,1.0,0.5
1368,DML,Dynamic Moderation,upward,2025-06-18 18:00:00+00:00,2025-06-18 22:00:00+00:00,4.0,291,9.87,1,True,False,1.0,0.5
1368,DRH,Dynamic Regulation,downward,2025-06-18 18:00:00+00:00,2025-06-18 22:00:00+00:00,4.0,500,-6.49,1,True,False,10.0,1.0
1368,DRL,Dynamic Regulation,upward,2025-06-18 18:00:00+00:00,2025-06-18 22:00:00+00:00,4.0,395,20.96,1,True,False,10.0,1.0
1368,NQR,Quick Reserve,downward,2025-06-18 18:00:00+00:00,2025-06-18 18:30:00+00:00,0.5,300,3.38,1,True,False,60.0,1.0
1368,PQR,Quick Reserve,upward,2025-06-18 18:00:00+00:00,2025-06-18 18:30:00+00:00,0.5,303,6.19,1,True,False,60.0,1.0
1368,NQR,Quick Reserve,downward,2025-06-18 18:30:00+00:00,2025-06-18 19:00:00+00:00,0.5,300,3.94,1,True,False,60.0,1.0
1368,PQR,Quick Reserve,upward,2025-06-18 18:30:00+00:00,2025-06-18 19:00:00+00:00,0.5,425,6.59,1,True,False,60.0,1.0
1368,NQR,Quick Reserve,downward,2025-06-18 19:00:00+00:00,2025-06-18 19:30:00+00:00,0.5,300,3.38,1,True,False,60.0,1.0
1368,PQR,Quick Reserve,upward,2025-06-18 19:00:00+00:00,2025-06-18 19:30:00+00:00,0.5,392,12.72,1,True,False,60.0,1.0
1368,NQR,Quick Reserve,downward,2025-06-18 19:30:00+00:00,2025-06-18 20:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1368,PQR,Quick Reserve,upward,2025-06-18 19:30:00+00:00,2025-06-18 20:00:00+00:00,0.5,331,13.82,1,True,False,60.0,1.0
1368,NQR,Quick Reserve,downward,2025-06-18 20:00:00+00:00,2025-06-18 20:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1368,PQR,Quick Reserve,upward,2025-06-18 20:00:00+00:00,2025-06-18 20:30:00+00:00,0.5,393,13.12,1,True,False,60.0,1.0
1368,NQR,Quick Reserve,downward,2025-06-18 20:30:00+00:00,2025-06-18 21:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1368,PQR,Quick Reserve,upward,2025-06-18 20:30:00+00:00,2025-06-18 21:00:00+00:00,0.5,391,13.21,1,True,False,60.0,1.0
1368,NQR,Quick Reserve,downward,2025-06-18 21:00:00+00:00,2025-06-18 21:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1368,PQR,Quick Reserve,upward,2025-06-18 21:00:00+00:00,2025-06-18 21:30:00+00:00,0.5,392,12.73,1,True,False,60.0,1.0
1368,NQR,Quick Reserve,downward,2025-06-18 21:30:00+00:00,2025-06-18 22:00:00+00:00,0.5,300,1.75,1,True,False,60.0,1.0
1368,PQR,Quick Reserve,upward,2025-06-18 21:30:00+00:00,2025-06-18 22:00:00+00:00,0.5,382,12.82,1,True,False,60.0,1.0
1370,DCH,Dynamic Containment,downward,2025-06-18 22:00:00+00:00,2025-06-19 02:00:00+00:00,4.0,1181,0.6,1,True,False,1.0,0.25
1370,DCL,Dynamic Containment,upward,2025-06-18 22:00:00+00:00,2025-06-19 02:00:00+00:00,4.0,1183,1.83,1,True,False,1.0,0.25
1370,DMH,Dynamic Moderation,downward,2025-06-18 22:00:00+00:00,2025-06-19 02:00:00+00:00,4.0,300,0.02,1,True,False,1.0,0.5
1370,DML,Dynamic Moderation,upward,2025-06-18 22:00:00+00:00,2025-06-19 02:00:00+00:00,4.0,300,4.52,1,True,False,1.0,0.5
1370,DRH,Dynamic Regulation,downward,2025-06-18 22:00:00+00:00,2025-06-19 02:00:00+00:00,4.0,500,-7.74,1,True,False,10.0,1.0
1370,DRL,Dynamic Regulation,upward,2025-06-18 22:00:00+00:00,2025-06-19 02:00:00+00:00,4.0,480,11.52,1,True,False,10.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-18 22:00:00+00:00,2025-06-18 22:30:00+00:00,0.5,291,1.05,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-18 22:00:00+00:00,2025-06-18 22:30:00+00:00,0.5,471,12.01,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-18 22:30:00+00:00,2025-06-18 23:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-18 22:30:00+00:00,2025-06-18 23:00:00+00:00,0.5,300,10.7,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-18 23:00:00+00:00,2025-06-18 23:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-18 23:00:00+00:00,2025-06-18 23:30:00+00:00,0.5,230,9.7,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-18 23:30:00+00:00,2025-06-19 00:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-18 23:30:00+00:00,2025-06-19 00:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 00:00:00+00:00,2025-06-19 00:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 00:00:00+00:00,2025-06-19 00:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 00:30:00+00:00,2025-06-19 01:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 00:30:00+00:00,2025-06-19 01:00:00+00:00,0.5,300,5.48,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 01:00:00+00:00,2025-06-19 01:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 01:00:00+00:00,2025-06-19 01:30:00+00:00,0.5,300,3.7,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 01:30:00+00:00,2025-06-19 02:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 01:30:00+00:00,2025-06-19 02:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,DCH,Dynamic Containment,downward,2025-06-19 02:00:00+00:00,2025-06-19 06:00:00+00:00,4.0,1243,2.02,1,True,False,1.0,0.25
1370,DCL,Dynamic Containment,upward,2025-06-19 02:00:00+00:00,2025-06-19 06:00:00+00:00,4.0,1156,1.19,1,True,False,1.0,0.25
1370,DMH,Dynamic Moderation,downward,2025-06-19 02:00:00+00:00,2025-06-19 06:00:00+00:00,4.0,300,0.47,1,True,False,1.0,0.5
1370,DML,Dynamic Moderation,upward,2025-06-19 02:00:00+00:00,2025-06-19 06:00:00+00:00,4.0,300,4.05,1,True,False,1.0,0.5
1370,DRH,Dynamic Regulation,downward,2025-06-19 02:00:00+00:00,2025-06-19 06:00:00+00:00,4.0,500,-4.39,1,True,False,10.0,1.0
1370,DRL,Dynamic Regulation,upward,2025-06-19 02:00:00+00:00,2025-06-19 06:00:00+00:00,4.0,480,12.45,1,True,False,10.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 02:00:00+00:00,2025-06-19 02:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 02:00:00+00:00,2025-06-19 02:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 02:30:00+00:00,2025-06-19 03:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 02:30:00+00:00,2025-06-19 03:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 03:00:00+00:00,2025-06-19 03:30:00+00:00,0.5,286,6.1,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 03:00:00+00:00,2025-06-19 03:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 03:30:00+00:00,2025-06-19 04:00:00+00:00,0.5,150,11.61,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 03:30:00+00:00,2025-06-19 04:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 04:00:00+00:00,2025-06-19 04:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 04:00:00+00:00,2025-06-19 04:30:00+00:00,0.5,312,0.0,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 04:30:00+00:00,2025-06-19 05:00:00+00:00,0.5,300,1.75,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 04:30:00+00:00,2025-06-19 05:00:00+00:00,0.5,500,5.06,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 05:00:00+00:00,2025-06-19 05:30:00+00:00,0.5,277,6.28,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 05:00:00+00:00,2025-06-19 05:30:00+00:00,0.5,500,5.06,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 05:30:00+00:00,2025-06-19 06:00:00+00:00,0.5,299,5.08,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 05:30:00+00:00,2025-06-19 06:00:00+00:00,0.5,500,4.2,1,True,False,60.0,1.0
1370,DCH,Dynamic Containment,downward,2025-06-19 06:00:00+00:00,2025-06-19 10:00:00+00:00,4.0,1189,0.6,1,True,False,1.0,0.25
1370,DCL,Dynamic Containment,upward,2025-06-19 06:00:00+00:00,2025-06-19 10:00:00+00:00,4.0,1284,2.94,1,True,False,1.0,0.25
1370,DMH,Dynamic Moderation,downward,2025-06-19 06:00:00+00:00,2025-06-19 10:00:00+00:00,4.0,300,4.26,1,True,False,1.0,0.5
1370,DML,Dynamic Moderation,upward,2025-06-19 06:00:00+00:00,2025-06-19 10:00:00+00:00,4.0,300,5.72,1,True,False,1.0,0.5
1370,DRH,Dynamic Regulation,downward,2025-06-19 06:00:00+00:00,2025-06-19 10:00:00+00:00,4.0,500,-6.65,1,True,False,10.0,1.0
1370,DRL,Dynamic Regulation,upward,2025-06-19 06:00:00+00:00,2025-06-19 10:00:00+00:00,4.0,472,13.69,1,True,False,10.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 06:00:00+00:00,2025-06-19 06:30:00+00:00,0.5,300,3.94,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 06:00:00+00:00,2025-06-19 06:30:00+00:00,0.5,500,3.38,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 06:30:00+00:00,2025-06-19 07:00:00+00:00,0.5,300,1.75,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 06:30:00+00:00,2025-06-19 07:00:00+00:00,0.5,450,11.51,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 07:00:00+00:00,2025-06-19 07:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 07:00:00+00:00,2025-06-19 07:30:00+00:00,0.5,299,11.5,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 07:30:00+00:00,2025-06-19 08:00:00+00:00,0.5,300,1.8,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 07:30:00+00:00,2025-06-19 08:00:00+00:00,0.5,387,12.84,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 08:00:00+00:00,2025-06-19 08:30:00+00:00,0.5,253,6.08,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 08:00:00+00:00,2025-06-19 08:30:00+00:00,0.5,490,6.92,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 08:30:00+00:00,2025-06-19 09:00:00+00:00,0.5,300,1.66,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 08:30:00+00:00,2025-06-19 09:00:00+00:00,0.5,379,12.21,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 09:00:00+00:00,2025-06-19 09:30:00+00:00,0.5,300,1.66,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 09:00:00+00:00,2025-06-19 09:30:00+00:00,0.5,441,11.11,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 09:30:00+00:00,2025-06-19 10:00:00+00:00,0.5,300,2.62,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 09:30:00+00:00,2025-06-19 10:00:00+00:00,0.5,495,5.74,1,True,False,60.0,1.0
1370,DCH,Dynamic Containment,downward,2025-06-19 10:00:00+00:00,2025-06-19 14:00:00+00:00,4.0,1336,3.21,1,True,False,1.0,0.25
1370,DCL,Dynamic Containment,upward,2025-06-19 10:00:00+00:00,2025-06-19 14:00:00+00:00,4.0,1319,2.18,1,True,False,1.0,0.25
1370,DMH,Dynamic Moderation,downward,2025-06-19 10:00:00+00:00,2025-06-19 14:00:00+00:00,4.0,300,2.8,1,True,False,1.0,0.5
1370,DML,Dynamic Moderation,upward,2025-06-19 10:00:00+00:00,2025-06-19 14:00:00+00:00,4.0,300,4.07,1,True,False,1.0,0.5
1370,DRH,Dynamic Regulation,downward,2025-06-19 10:00:00+00:00,2025-06-19 14:00:00+00:00,4.0,500,-2.1,1,True,False,10.0,1.0
1370,DRL,Dynamic Regulation,upward,2025-06-19 10:00:00+00:00,2025-06-19 14:00:00+00:00,4.0,448,12.75,1,True,False,10.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 10:00:00+00:00,2025-06-19 10:30:00+00:00,0.5,251,3.94,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 10:00:00+00:00,2025-06-19 10:30:00+00:00,0.5,480,8.0,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 10:30:00+00:00,2025-06-19 11:00:00+00:00,0.5,300,1.75,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 10:30:00+00:00,2025-06-19 11:00:00+00:00,0.5,386,8.8,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 11:00:00+00:00,2025-06-19 11:30:00+00:00,0.5,300,3.94,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 11:00:00+00:00,2025-06-19 11:30:00+00:00,0.5,433,10.03,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 11:30:00+00:00,2025-06-19 12:00:00+00:00,0.5,232,3.94,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 11:30:00+00:00,2025-06-19 12:00:00+00:00,0.5,491,6.3,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 12:00:00+00:00,2025-06-19 12:30:00+00:00,0.5,285,5.69,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 12:00:00+00:00,2025-06-19 12:30:00+00:00,0.5,455,6.1,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 12:30:00+00:00,2025-06-19 13:00:00+00:00,0.5,300,3.94,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 12:30:00+00:00,2025-06-19 13:00:00+00:00,0.5,432,6.1,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 13:00:00+00:00,2025-06-19 13:30:00+00:00,0.5,228,6.38,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 13:00:00+00:00,2025-06-19 13:30:00+00:00,0.5,500,5.06,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 13:30:00+00:00,2025-06-19 14:00:00+00:00,0.5,225,6.24,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 13:30:00+00:00,2025-06-19 14:00:00+00:00,0.5,500,3.75,1,True,False,60.0,1.0
1370,DCH,Dynamic Containment,downward,2025-06-19 14:00:00+00:00,2025-06-19 18:00:00+00:00,4.0,1273,3.75,1,True,False,1.0,0.25
1370,DCL,Dynamic Containment,upward,2025-06-19 14:00:00+00:00,2025-06-19 18:00:00+00:00,4.0,1400,1.6,1,True,False,1.0,0.25
1370,DMH,Dynamic Moderation,downward,2025-06-19 14:00:00+00:00,2025-06-19 18:00:00+00:00,4.0,300,5.67,1,True,False,1.0,0.5
1370,DML,Dynamic Moderation,upward,2025-06-19 14:00:00+00:00,2025-06-19 18:00:00+00:00,4.0,300,4.99,1,True,False,1.0,0.5
1370,DRH,Dynamic Regulation,downward,2025-06-19 14:00:00+00:00,2025-06-19 18:00:00+00:00,4.0,500,-1.23,1,True,False,10.0,1.0
1370,DRL,Dynamic Regulation,upward,2025-06-19 14:00:00+00:00,2025-06-19 18:00:00+00:00,4.0,463,11.03,1,True,False,10.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 14:00:00+00:00,2025-06-19 14:30:00+00:00,0.5,246,6.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 14:00:00+00:00,2025-06-19 14:30:00+00:00,0.5,500,3.75,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 14:30:00+00:00,2025-06-19 15:00:00+00:00,0.5,100,23.48,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 14:30:00+00:00,2025-06-19 15:00:00+00:00,0.5,500,1.33,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 15:00:00+00:00,2025-06-19 15:30:00+00:00,0.5,186,6.3,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 15:00:00+00:00,2025-06-19 15:30:00+00:00,0.5,500,5.06,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 15:30:00+00:00,2025-06-19 16:00:00+00:00,0.5,240,6.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 15:30:00+00:00,2025-06-19 16:00:00+00:00,0.5,500,5.06,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 16:00:00+00:00,2025-06-19 16:30:00+00:00,0.5,117,6.4,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 16:00:00+00:00,2025-06-19 16:30:00+00:00,0.5,500,1.33,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 16:30:00+00:00,2025-06-19 17:00:00+00:00,0.5,157,6.05,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 16:30:00+00:00,2025-06-19 17:00:00+00:00,0.5,500,3.38,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 17:00:00+00:00,2025-06-19 17:30:00+00:00,0.5,220,6.18,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 17:00:00+00:00,2025-06-19 17:30:00+00:00,0.5,500,4.8,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 17:30:00+00:00,2025-06-19 18:00:00+00:00,0.5,300,12.38,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 17:30:00+00:00,2025-06-19 18:00:00+00:00,0.5,445,6.9,1,True,False,60.0,1.0
1370,DCH,Dynamic Containment,downward,2025-06-19 18:00:00+00:00,2025-06-19 22:00:00+00:00,4.0,1142,0.5,1,True,False,1.0,0.25
1370,DCL,Dynamic Containment,upward,2025-06-19 18:00:00+00:00,2025-06-19 22:00:00+00:00,4.0,1163,3.81,1,True,False,1.0,0.25
1370,DMH,Dynamic Moderation,downward,2025-06-19 18:00:00+00:00,2025-06-19 22:00:00+00:00,4.0,301,-0.05,1,True,False,1.0,0.5
1370,DML,Dynamic Moderation,upward,2025-06-19 18:00:00+00:00,2025-06-19 22:00:00+00:00,4.0,300,7.44,1,True,False,1.0,0.5
1370,DRH,Dynamic Regulation,downward,2025-06-19 18:00:00+00:00,2025-06-19 22:00:00+00:00,4.0,500,-6.47,1,True,False,10.0,1.0
1370,DRL,Dynamic Regulation,upward,2025-06-19 18:00:00+00:00,2025-06-19 22:00:00+00:00,4.0,461,13.69,1,True,False,10.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 18:00:00+00:00,2025-06-19 18:30:00+00:00,0.5,300,2.62,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 18:00:00+00:00,2025-06-19 18:30:00+00:00,0.5,500,2.5,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 18:30:00+00:00,2025-06-19 19:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 18:30:00+00:00,2025-06-19 19:00:00+00:00,0.5,429,6.37,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 19:00:00+00:00,2025-06-19 19:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 19:00:00+00:00,2025-06-19 19:30:00+00:00,0.5,472,13.32,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 19:30:00+00:00,2025-06-19 20:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 19:30:00+00:00,2025-06-19 20:00:00+00:00,0.5,500,11.44,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 20:00:00+00:00,2025-06-19 20:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 20:00:00+00:00,2025-06-19 20:30:00+00:00,0.5,437,13.04,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 20:30:00+00:00,2025-06-19 21:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 20:30:00+00:00,2025-06-19 21:00:00+00:00,0.5,334,13.08,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 21:00:00+00:00,2025-06-19 21:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 21:00:00+00:00,2025-06-19 21:30:00+00:00,0.5,396,12.25,1,True,False,60.0,1.0
1370,NQR,Quick Reserve,downward,2025-06-19 21:30:00+00:00,2025-06-19 22:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1370,PQR,Quick Reserve,upward,2025-06-19 21:30:00+00:00,2025-06-19 22:00:00+00:00,0.5,436,13.57,1,True,False,60.0,1.0
1372,DCH,Dynamic Containment,downward,2025-06-19 22:00:00+00:00,2025-06-20 02:00:00+00:00,4.0,1283,1.3,1,True,False,1.0,0.25
1372,DCL,Dynamic Containment,upward,2025-06-19 22:00:00+00:00,2025-06-20 02:00:00+00:00,4.0,1308,1.75,1,True,False,1.0,0.25
1372,DMH,Dynamic Moderation,downward,2025-06-19 22:00:00+00:00,2025-06-20 02:00:00+00:00,4.0,300,0.22,1,True,False,1.0,0.5
1372,DML,Dynamic Moderation,upward,2025-06-19 22:00:00+00:00,2025-06-20 02:00:00+00:00,4.0,300,4.39,1,True,False,1.0,0.5
1372,DRH,Dynamic Regulation,downward,2025-06-19 22:00:00+00:00,2025-06-20 02:00:00+00:00,4.0,500,-5.5,1,True,False,10.0,1.0
1372,DRL,Dynamic Regulation,upward,2025-06-19 22:00:00+00:00,2025-06-20 02:00:00+00:00,4.0,474,11.57,1,True,False,10.0,1.0
1372,NQR,Quick Reserve,downward,2025-06-19 22:00:00+00:00,2025-06-19 22:30:00+00:00,0.5,300,5.74,1,True,False,60.0,1.0
1372,PQR,Quick Reserve,upward,2025-06-19 22:00:00+00:00,2025-06-19 22:30:00+00:00,0.5,500,7.65,1,True,False,60.0,1.0
1372,NQR,Quick Reserve,downward,2025-06-19 22:30:00+00:00,2025-06-19 23:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1372,PQR,Quick Reserve,upward,2025-06-19 22:30:00+00:00,2025-06-19 23:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1372,NQR,Quick Reserve,downward,2025-06-19 23:00:00+00:00,2025-06-19 23:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1372,PQR,Quick Reserve,upward,2025-06-19 23:00:00+00:00,2025-06-19 23:30:00+00:00,0.5,300,9.83,1,True,False,60.0,1.0
1372,NQR,Quick Reserve,downward,2025-06-19 23:30:00+00:00,2025-06-20 00:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1372,PQR,Quick Reserve,upward,2025-06-19 23:30:00+00:00,2025-06-20 00:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1372,NQR,Quick Reserve,downward,2025-06-20 00:00:00+00:00,2025-06-20 00:30:00+00:00,0.5,300,1.5,1,True,False,60.0,1.0
1372,PQR,Quick Reserve,upward,2025-06-20 00:00:00+00:00,2025-06-20 00:30:00+00:00,0.5,300,1.03,1,True,False,60.0,1.0
1372,NQR,Quick Reserve,downward,2025-06-20 00:30:00+00:00,2025-06-20 01:00:00+00:00,0.5,300,2.62,1,True,False,60.0,1.0
1372,PQR,Quick Reserve,upward,2025-06-20 00:30:00+00:00,2025-06-20 01:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1372,NQR,Quick Reserve,downward,2025-06-20 01:00:00+00:00,2025-06-20 01:30:00+00:00,0.5,300,1.83,1,True,False,60.0,1.0
1372,PQR,Quick Reserve,upward,2025-06-20 01:00:00+00:00,2025-06-20 01:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1372,NQR,Quick Reserve,downward,2025-06-20 01:30:00+00:00,2025-06-20 02:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1372,PQR,Quick Reserve,upward,2025-06-20 01:30:00+00:00,2025-06-20 02:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
1372,DCH,Dynamic Containment,downward,2025-06-20 02:00:00+00:00,2025-06-20 06:00:00+00:00,4.0,1337,2.97,1,True,False,1.0,0.25
