gsp_group,month,day_class,settlement_period,mean_daily_energy_share,observations
_B,12,weekday,7,0.0162687377549451,23
_B,12,weekday,8,0.015950345450895926,23
_B,12,weekday,9,0.015569728738336995,23
_B,12,weekday,10,0.015452070882045725,23
_B,12,weekday,11,0.015292997760583403,23
_B,12,weekday,12,0.01572661684660997,23
_B,12,weekday,13,0.01744737841319939,23
_B,12,weekday,14,0.01893459034521151,23
_B,12,weekday,15,0.02060254533148242,23
_B,12,weekday,16,0.02142447276038361,23
_B,12,weekday,17,0.02269694973726888,23
_B,12,weekday,18,0.023046798837402932,23
_B,12,weekday,19,0.0235017861529623,23
_B,12,weekday,20,0.02322853040862918,23
_B,12,weekday,21,0.02285532359774901,23
_B,12,weekday,22,0.022602074434492952,23
_B,12,weekday,23,0.02217828115520992,23
_B,12,weekday,24,0.022043441599027814,23
_B,12,weekday,25,0.022272755009487732,23
_B,12,weekday,26,0.022285454675254283,23
_B,12,weekday,27,0.022599514231485405,23
_B,12,weekday,28,0.02273988167609083,23
_B,12,weekday,29,0.022732437784434272,23
_B,12,weekday,30,0.023552993677273548,23
_B,12,weekday,31,0.024087853566037525,23
_B,12,weekday,32,0.02468456284723596,23
_B,12,weekday,33,0.025151711333703367,23
_B,12,weekday,34,0.02523758056120252,23
_B,12,weekday,35,0.025248739631149774,23
_B,12,weekday,36,0.025167384453767944,23
_B,12,weekday,37,0.024745556535744458,23
_B,12,weekday,38,0.02452808362091712,23
_B,12,weekday,39,0.024540851367157394,23
_B,12,weekday,40,0.023805364594063166,23
_B,12,weekday,41,0.022955214460825827,23
_B,12,weekday,42,0.02215411855279243,23
_B,12,weekday,43,0.021216708581308776,23
_B,12,weekday,44,0.020411679270079693,23
_B,12,weekday,45,0.019253081050539484,23
_B,12,weekday,46,0.018304851523351224,23
_B,12,weekday,47,0.01725538163584175,23
_B,12,weekday,48,0.016728667699965043,23
_C,1,saturday,1,0.018605630507702337,9
_C,1,saturday,2,0.018154124527070013,9
_C,1,saturday,3,0.017487410847923306,9
_C,1,saturday,4,0.016775612049726954,9
_C,1,saturday,5,0.016346507025282887,9
_C,1,saturday,6,0.01601497703495015,9
_C,1,saturday,7,0.01572222324366097,9
_C,1,saturday,8,0.015462000490191061,9
_C,1,saturday,9,0.015310340712568581,9
_C,1,saturday,10,0.015242953341793628,9
_C,1,saturday,11,0.015519327220708472,9
_C,1,saturday,12,0.015872503700675167,9
_C,1,saturday,13,0.016590752671617304,9
_C,1,saturday,14,0.017075926322336708,9
_C,1,saturday,15,0.017885320412403958,9
_C,1,saturday,16,0.018452343861941202,9
_C,1,saturday,17,0.019443892428494494,9
_C,1,saturday,18,0.020298347976005122,9
_C,1,saturday,19,0.02119895049857208,9
_C,1,saturday,20,0.021866686395289395,9
_C,1,saturday,21,0.02251641256201845,9
_C,1,saturday,22,0.02292649721611078,9
_C,1,saturday,23,0.023266996978789523,9
_C,1,saturday,24,0.02348660104783997,9
_C,1,saturday,25,0.023709174426484958,9
_C,1,saturday,26,0.02377256106489375,9
_C,1,saturday,27,0.023706940327741,9
_C,1,saturday,28,0.023628880414041986,9
_C,1,saturday,29,0.023568222663330623,9
_C,1,saturday,30,0.02352691991593646,9
_C,1,saturday,31,0.023537562590892198,9
_C,1,saturday,32,0.02360382614407186,9
_C,1,saturday,33,0.023925320728206377,9
_C,1,saturday,34,0.024472467613509807,9
_C,1,saturday,35,0.024946240464423237,9
_C,1,saturday,36,0.0250976744548314,9
_C,1,saturday,37,0.025076566180673516,9
_C,1,saturday,38,0.024968614513631388,9
_C,1,saturday,39,0.024622933820828388,9
_C,1,saturday,40,0.024223704943089966,9
_C,1,saturday,41,0.02369828473514592,9
_C,1,saturday,42,0.023170897602459287,9
_C,1,saturday,43,0.02263071168147399,9
_C,1,saturday,44,0.022044172440720062,9
_C,1,saturday,45,0.021274233562172055,9
_C,1,saturday,46,0.020488282735728516,9
_C,1,saturday,47,0.019618793299643358,9
_C,1,saturday,48,0.01916467460239737,9
_C,1,sunday,1,0.018898023158125703,8
_C,1,sunday,2,0.01845668541190224,8
_C,1,sunday,3,0.01782859825173608,8
_C,1,sunday,4,0.017117133561521544,8
_C,1,sunday,5,0.01669313618989077,8
_C,1,sunday,6,0.016368258149771626,8
_C,1,sunday,7,0.01604580173499152,8
_C,1,sunday,8,0.015764317095586917,8
_C,1,sunday,9,0.015569445043847222,8
_C,1,sunday,10,0.015420290726695053,8
_C,1,sunday,11,0.015478944163569253,8
_C,1,sunday,12,0.015578424691170397,8
_C,1,sunday,13,0.016037598652858504,8
_C,1,sunday,14,0.016409940517478374,8
_C,1,sunday,15,0.017133629543288644,8
_C,1,sunday,16,0.017623513919864886,8
_C,1,sunday,17,0.01856083547370708,8
_C,1,sunday,18,0.01944869170875038,8
_C,1,sunday,19,0.02039129161053399,8
_C,1,sunday,20,0.021142770230406623,8
_C,1,sunday,21,0.02195759239035202,8
_C,1,sunday,22,0.022521049018216728,8
_C,1,sunday,23,0.023043904852059312,8
_C,1,sunday,24,0.02343906976549492,8
_C,1,sunday,25,0.02380536591743807,8
_C,1,sunday,26,0.023995805291175433,8
_C,1,sunday,27,0.024130808654284918,8
_C,1,sunday,28,0.02421956164318119,8
_C,1,sunday,29,0.024341731389321174,8
_C,1,sunday,30,0.024347791351980983,8
_C,1,sunday,31,0.024453696577852076,8
_C,1,sunday,32,0.024524633514544782,8
_C,1,sunday,33,0.024825313489652685,8
_C,1,sunday,34,0.02529172901182511,8
_C,1,sunday,35,0.025608533690807324,8
_C,1,sunday,36,0.025695226773257945,8
_C,1,sunday,37,0.025595264227371076,8
_C,1,sunday,38,0.025368485298255587,8
_C,1,sunday,39,0.024928888584948027,8
_C,1,sunday,40,0.024376371163628445,8
_C,1,sunday,41,0.023742368732951352,8
_C,1,sunday,42,0.02306685985239032,8
_C,1,sunday,43,0.022362199488650706,8
_C,1,sunday,44,0.02154711093709858,8
_C,1,sunday,45,0.020609389130580004,8
_C,1,sunday,46,0.019608533619921126,8
_C,1,sunday,47,0.01858759444116827,8
_C,1,sunday,48,0.01803779135589503,8
_C,1,weekday,1,0.01640878428577655,45
_C,1,weekday,2,0.01601757372236547,45
_C,1,weekday,3,0.01548281527932337,45
_C,1,weekday,4,0.01493804922746028,45
_C,1,weekday,5,0.014619879860025341,45
_C,1,weekday,6,0.014385434246059117,45
_C,1,weekday,7,0.014188567657046524,45
_C,1,weekday,8,0.014001414917575656,45
_C,1,weekday,9,0.014006812979109077,45
_C,1,weekday,10,0.014120530392554401,45
_C,1,weekday,11,0.014733968467770722,45
_C,1,weekday,12,0.015515404017972327,45
_C,1,weekday,13,0.017121934781674192,45
_C,1,weekday,14,0.018373034530512294,45
_C,1,weekday,15,0.020138070726920476,45
_C,1,weekday,16,0.021089952393082572,45
_C,1,weekday,17,0.021950689961724713,45
_C,1,weekday,18,0.02250341473639791,45
_C,1,weekday,19,0.023250648973255395,45
_C,1,weekday,20,0.023685749056544317,45
_C,1,weekday,21,0.024041117238872048,45
_C,1,weekday,22,0.024234083830597455,45
_C,1,weekday,23,0.024409229011978305,45
_C,1,weekday,24,0.02448974732930202,45
_C,1,weekday,25,0.024690923141522405,45
_C,1,weekday,26,0.024751261366708497,45
_C,1,weekday,27,0.024742256168080918,45
_C,1,weekday,28,0.024592019276828688,45
_C,1,weekday,29,0.024492201260166352,45
_C,1,weekday,30,0.024332107814126255,45
_C,1,weekday,31,0.02422682009904667,45
_C,1,weekday,32,0.024327483009593934,45
_C,1,weekday,33,0.024700431059700052,45
_C,1,weekday,34,0.025126867270567614,45
_C,1,weekday,35,0.025371839523078935,45
_C,1,weekday,36,0.025364298511261263,45
_C,1,weekday,37,0.025097945460515723,45
_C,1,weekday,38,0.024900191815703562,45
_C,1,weekday,39,0.02437802844496207,45
_C,1,weekday,40,0.023801540995258972,45
_C,1,weekday,41,0.02305238899451619,45
_C,1,weekday,42,0.02235579203725546,45
_C,1,weekday,43,0.0215794371805695,45
_C,1,weekday,44,0.020751232604885143,45
_C,1,weekday,45,0.01978829618538578,45
_C,1,weekday,46,0.01883028431780771,45
_C,1,weekday,47,0.01779307060822743,45
_C,1,weekday,48,0.01724637523033033,45
_C,2,saturday,1,0.0186946820574868,8
_C,2,saturday,2,0.018240558543741722,8
_C,2,saturday,3,0.0175826922269018,8
_C,2,saturday,4,0.016891797844128243,8
_C,2,saturday,5,0.016462868964584793,8
_C,2,saturday,6,0.01613291141925037,8
_C,2,saturday,7,0.01580002916380047,8
_C,2,saturday,8,0.015528219529087632,8
_C,2,saturday,9,0.01541673140170808,8
_C,2,saturday,10,0.015400885673719677,8
_C,2,saturday,11,0.015661705693246222,8
_C,2,saturday,12,0.015996502181342697,8
_C,2,saturday,13,0.016732328148300606,8
_C,2,saturday,14,0.01721816988187974,8
_C,2,saturday,15,0.017973827568716332,8
_C,2,saturday,16,0.01856839225991269,8
_C,2,saturday,17,0.019645564110090653,8
_C,2,saturday,18,0.020485622388431844,8
_C,2,saturday,19,0.021363927607073653,8
_C,2,saturday,20,0.021983229325051798,8
_C,2,saturday,21,0.02270609569599297,8
_C,2,saturday,22,0.02311076453054767,8
_C,2,saturday,23,0.02345416555722422,8
_C,2,saturday,24,0.023635009087910618,8
_C,2,saturday,25,0.023846117283450444,8
_C,2,saturday,26,0.02389995885297608,8
_C,2,saturday,27,0.02383283176606242,8
_C,2,saturday,28,0.02373390292751456,8
_C,2,saturday,29,0.023601735873425338,8
_C,2,saturday,30,0.02350430758317046,8
_C,2,saturday,31,0.02343363343753913,8
_C,2,saturday,32,0.023360839327344483,8
_C,2,saturday,33,0.023473500349987516,8
_C,2,saturday,34,0.023757542797059696,8
_C,2,saturday,35,0.024351379385169063,8
_C,2,saturday,36,0.024777016290004138,8
_C,2,saturday,37,0.024883153925266403,8
_C,2,saturday,38,0.024811149821375,8
_C,2,saturday,39,0.024592063482263872,8
_C,2,saturday,40,0.024153750068107598,8
_C,2,saturday,41,0.023653873220072105,8
_C,2,saturday,42,0.02311913164410887,8
_C,2,saturday,43,0.022541609695365998,8
_C,2,saturday,44,0.02192934687209113,8
_C,2,saturday,45,0.021183946003534442,8
_C,2,saturday,46,0.020368885731557342,8
_C,2,saturday,47,0.01947149656355928,8
_C,2,saturday,48,0.01903214623886331,8
_C,2,sunday,1,0.01884696080856417,8
_C,2,sunday,2,0.018406641902012476,8
_C,2,sunday,3,0.01774891616353592,8
_C,2,sunday,4,0.01706774491064413,8
_C,2,sunday,5,0.01664629920763862,8
_C,2,sunday,6,0.016327157399853222,8
_C,2,sunday,7,0.01599994583130307,8
_C,2,sunday,8,0.015701209402985854,8
_C,2,sunday,9,0.015555206838568165,8
_C,2,sunday,10,0.015439435342032914,8
_C,2,sunday,11,0.015516129034248795,8
_C,2,sunday,12,0.015603128288999079,8
_C,2,sunday,13,0.016041853256995624,8
_C,2,sunday,14,0.016408542773586457,8
_C,2,sunday,15,0.017090931760859532,8
_C,2,sunday,16,0.017639164073844908,8
_C,2,sunday,17,0.018661676174694962,8
_C,2,sunday,18,0.019531526845021796,8
_C,2,sunday,19,0.020515206115792453,8
_C,2,sunday,20,0.021240493585371265,8
_C,2,sunday,21,0.02203088057009287,8
_C,2,sunday,22,0.022502606932198365,8
_C,2,sunday,23,0.02296922936892111,8
_C,2,sunday,24,0.023291108587896216,8
_C,2,sunday,25,0.023618445400042515,8
_C,2,sunday,26,0.023806053550494824,8
_C,2,sunday,27,0.023945447091878166,8
_C,2,sunday,28,0.023922526401639544,8
_C,2,sunday,29,0.02384036167474959,8
_C,2,sunday,30,0.023767681624120997,8
_C,2,sunday,31,0.023783836625301806,8
_C,2,sunday,32,0.023777188087607738,8
_C,2,sunday,33,0.02409116463146952,8
_C,2,sunday,34,0.02451329079101099,8
_C,2,sunday,35,0.025190380671747364,8
_C,2,sunday,36,0.02571366904108076,8
_C,2,sunday,37,0.025819134773671346,8
_C,2,sunday,38,0.025725125282278303,8
_C,2,sunday,39,0.02536538487870935,8
_C,2,sunday,40,0.024843895681462926,8
_C,2,sunday,41,0.02419179108857345,8
_C,2,sunday,42,0.02356972426764391,8
_C,2,sunday,43,0.022836902820188427,8
_C,2,sunday,44,0.022041728564587026,8
_C,2,sunday,45,0.021108468862647063,8
_C,2,sunday,46,0.020119055879547747,8
_C,2,sunday,47,0.019087668175410556,8
_C,2,sunday,48,0.018539078958474092,8
_C,2,weekday,1,0.01639922720928027,40
_C,2,weekday,2,0.015992029794162463,40
_C,2,weekday,3,0.01543172884173769,40
_C,2,weekday,4,0.01488651212400006,40
_C,2,weekday,5,0.01457325566160315,40
_C,2,weekday,6,0.01433717458812327,40
_C,2,weekday,7,0.014136747065164814,40
_C,2,weekday,8,0.013970426028621368,40
_C,2,weekday,9,0.014014516958766746,40
_C,2,weekday,10,0.014190956762532504,40
_C,2,weekday,11,0.014851654647613136,40
_C,2,weekday,12,0.01565390335917937,40
_C,2,weekday,13,0.01730317618334416,40
_C,2,weekday,14,0.01854881470126397,40
_C,2,weekday,15,0.02028504397703788,40
_C,2,weekday,16,0.02123897740191934,40
_C,2,weekday,17,0.02218266863254831,40
_C,2,weekday,18,0.022751999093757382,40
_C,2,weekday,19,0.0234755840234907,40
_C,2,weekday,20,0.023842511086732986,40
_C,2,weekday,21,0.02414308097488865,40
_C,2,weekday,22,0.024271472612866312,40
_C,2,weekday,23,0.024417350865252034,40
_C,2,weekday,24,0.024462404004440448,40
_C,2,weekday,25,0.024650401054634622,40
_C,2,weekday,26,0.024682341862272663,40
_C,2,weekday,27,0.024637251610509787,40
_C,2,weekday,28,0.024461262907131572,40
_C,2,weekday,29,0.024321838207987414,40
_C,2,weekday,30,0.024158729140973036,40
_C,2,weekday,31,0.024052881217289622,40
_C,2,weekday,32,0.02408489443398857,40
_C,2,weekday,33,0.024306690749999898,40
_C,2,weekday,34,0.024607467223292826,40
_C,2,weekday,35,0.02502710485426416,40
_C,2,weekday,36,0.02525317159706612,40
_C,2,weekday,37,0.025164115621580767,40
_C,2,weekday,38,0.025023398266420104,40
_C,2,weekday,39,0.02449547020286008,40
_C,2,weekday,40,0.023924439595592508,40
_C,2,weekday,41,0.023161422513480377,40
_C,2,weekday,42,0.022473752944069662,40
_C,2,weekday,43,0.02167431250128865,40
_C,2,weekday,44,0.020812260381895837,40
_C,2,weekday,45,0.01983841149048483,40
_C,2,weekday,46,0.018844672715039684,40
_C,2,weekday,47,0.017778594968896232,40
_C,2,weekday,48,0.01720389734065396,40
_C,3,saturday,1,0.018977124708164393,9
_C,3,saturday,2,0.018542006785534287,9
_C,3,saturday,3,0.01788257010625138,9
_C,3,saturday,4,0.017209508157374476,9
_C,3,saturday,5,0.016814840194573827,9
_C,3,saturday,6,0.01650949489784206,9
_C,3,saturday,7,0.016294637430712754,9
_C,3,saturday,8,0.016125239211859026,9
_C,3,saturday,9,0.016107050306168526,9
_C,3,saturday,10,0.01601400600258729,9
_C,3,saturday,11,0.016240168948380193,9
_C,3,saturday,12,0.016521936885737384,9
_C,3,saturday,13,0.01719092491515388,9
_C,3,saturday,14,0.017689761223030703,9
_C,3,saturday,15,0.01855552350257963,9
_C,3,saturday,16,0.0191809176492625,9
_C,3,saturday,17,0.02012428606607243,9
_C,3,saturday,18,0.020835159766485953,9
_C,3,saturday,19,0.021576312326790553,9
_C,3,saturday,20,0.022018114248908528,9
_C,3,saturday,21,0.022501888857160573,9
_C,3,saturday,22,0.02274972492684006,9
_C,3,saturday,23,0.022944954372022763,9
_C,3,saturday,24,0.023031654056576034,9
_C,3,saturday,25,0.0231617680857464,9
_C,3,saturday,26,0.023168170309289995,9
_C,3,saturday,27,0.023079625540481666,9
_C,3,saturday,28,0.022904424562736322,9
_C,3,saturday,29,0.02274228374931246,9
_C,3,saturday,30,0.022629800947113435,9
_C,3,saturday,31,0.02258324511790783,9
_C,3,saturday,32,0.022545145753040657,9
_C,3,saturday,33,0.02269365777006766,9
_C,3,saturday,34,0.022992702443775253,9
_C,3,saturday,35,0.023546279780213872,9
_C,3,saturday,36,0.02415913129192343,9
_C,3,saturday,37,0.02454380309866845,9
_C,3,saturday,38,0.024805724187033848,9
_C,3,saturday,39,0.02477935993171025,9
_C,3,saturday,40,0.024413944098903698,9
_C,3,saturday,41,0.02389887962475324,9
_C,3,saturday,42,0.023386270055546766,9
_C,3,saturday,43,0.022816662835127666,9
_C,3,saturday,44,0.022213732599722678,9
_C,3,saturday,45,0.021462156069765773,9
_C,3,saturday,46,0.02068541178111099,9
_C,3,saturday,47,0.019804166838598276,9
_C,3,saturday,48,0.019345847981380157,9
_C,3,sunday,1,0.019171659796837968,10
_C,3,sunday,2,0.018735467700930198,10
_C,3,sunday,3,0.018070265820824362,10
_C,3,sunday,4,0.01739875788452175,10
_C,3,sunday,5,0.017018264110272532,10
_C,3,sunday,6,0.01667640747002809,10
_C,3,sunday,7,0.016415902245700918,10
_C,3,sunday,8,0.016240391035825596,10
_C,3,sunday,9,0.01623580859577613,10
_C,3,sunday,10,0.016108229212587203,10
_C,3,sunday,11,0.016177735148566543,10
_C,3,sunday,12,0.016216919018251105,10
_C,3,sunday,13,0.016653657130063268,10
_C,3,sunday,14,0.01705616196999257,10
_C,3,sunday,15,0.01787219245367903,10
_C,3,sunday,16,0.01846779066847059,10
_C,3,sunday,17,0.01941849969818802,10
_C,3,sunday,18,0.020115469099633024,10
_C,3,sunday,19,0.020858397475703623,10
_C,3,sunday,20,0.021375892704048934,10
_C,3,sunday,21,0.02191191687456863,10
_C,3,sunday,22,0.022240216780727275,10
_C,3,sunday,23,0.02256135177795261,10
_C,3,sunday,24,0.022741299538379483,10
_C,3,sunday,25,0.02296731455891313,10
_C,3,sunday,26,0.023111774361956522,10
_C,3,sunday,27,0.023192714730684343,10
_C,3,sunday,28,0.023179791467404547,10
_C,3,sunday,29,0.023138320579301458,10
_C,3,sunday,30,0.02317187958772398,10
_C,3,sunday,31,0.023261679982929814,10
_C,3,sunday,32,0.023392174497044834,10
_C,3,sunday,33,0.023656627105336964,10
_C,3,sunday,34,0.02403087181721722,10
_C,3,sunday,35,0.024583029520019853,10
_C,3,sunday,36,0.025174136866155973,10
_C,3,sunday,37,0.025365375686234575,10
_C,3,sunday,38,0.025533188191504894,10
_C,3,sunday,39,0.02533287819388776,10
_C,3,sunday,40,0.024785833980145333,10
_C,3,sunday,41,0.02412864612476036,10
_C,3,sunday,42,0.023457576132644053,10
_C,3,sunday,43,0.02268970807723489,10
_C,3,sunday,44,0.021830464204824613,10
_C,3,sunday,45,0.02086161808807988,10
_C,3,sunday,46,0.019903140698777633,10
_C,3,sunday,47,0.019034024040407875,8
_C,3,sunday,48,0.018478577295280133,8
_C,3,weekday,1,0.0166356132880431,43
_C,3,weekday,2,0.0162092637729935,43
_C,3,weekday,3,0.015661878957813208,43
_C,3,weekday,4,0.015167089338993415,43
_C,3,weekday,5,0.014881236027679042,43
_C,3,weekday,6,0.0146332806355298,43
_C,3,weekday,7,0.014495632260336502,43
_C,3,weekday,8,0.014433673269406155,43
_C,3,weekday,9,0.01457762270204257,43
_C,3,weekday,10,0.014688256880062204,43
_C,3,weekday,11,0.015286260715863696,43
_C,3,weekday,12,0.01606206739152443,43
_C,3,weekday,13,0.017724242348890376,43
_C,3,weekday,14,0.018993739082567986,43
_C,3,weekday,15,0.020797321823576263,43
_C,3,weekday,16,0.02169365482225809,43
_C,3,weekday,17,0.022509863032125592,43
_C,3,weekday,18,0.02294557429006635,43
_C,3,weekday,19,0.02349032367582765,43
_C,3,weekday,20,0.023723538282791962,43
_C,3,weekday,21,0.02392953934213871,43
_C,3,weekday,22,0.023998386990210098,43
_C,3,weekday,23,0.024070088661921292,43
_C,3,weekday,24,0.024076033201835118,43
_C,3,weekday,25,0.0242031941367318,43
_C,3,weekday,26,0.0241712000065824,43
_C,3,weekday,27,0.024057514392734448,43
_C,3,weekday,28,0.023858172516515338,43
_C,3,weekday,29,0.023698650751023488,43
_C,3,weekday,30,0.02352114983219191,43
_C,3,weekday,31,0.02340865783573783,43
_C,3,weekday,32,0.023472382798687744,43
_C,3,weekday,33,0.023708871915312086,43
_C,3,weekday,34,0.023981804853955322,43
_C,3,weekday,35,0.02438271863004457,43
_C,3,weekday,36,0.024850347237288826,43
_C,3,weekday,37,0.02492698487412224,43
_C,3,weekday,38,0.025022987261236775,43
_C,3,weekday,39,0.02463051757413806,43
_C,3,weekday,40,0.02409246777574411,43
_C,3,weekday,41,0.02335036308563171,43
_C,3,weekday,42,0.022633241425378238,43
_C,3,weekday,43,0.021849918071105607,43
_C,3,weekday,44,0.020995710902918466,43
_C,3,weekday,45,0.020019591390289818,43
_C,3,weekday,46,0.019034732067848902,43
_C,3,weekday,47,0.018008878066107865,43
_C,3,weekday,48,0.01743576180417533,43
_C,4,saturday,1,0.018821392665446718,8
_C,4,saturday,2,0.01828415038633863,8
_C,4,saturday,3,0.017671714186124413,8
_C,4,saturday,4,0.01741574678987299,8
_C,4,saturday,5,0.017040788784536944,8
_C,4,saturday,6,0.016577730777217255,8
_C,4,saturday,7,0.0162520933716269,8
_C,4,saturday,8,0.015997724615997477,8
_C,4,saturday,9,0.015865789440219456,8
_C,4,saturday,10,0.015849152763722233,8
_C,4,saturday,11,0.016176820023302587,8
_C,4,saturday,12,0.016509005466210976,8
_C,4,saturday,13,0.017163873214137086,8
_C,4,saturday,14,0.017696967849565155,8
_C,4,saturday,15,0.018548613652441003,8
_C,4,saturday,16,0.01922802761526742,8
_C,4,saturday,17,0.02026438474374188,8
_C,4,saturday,18,0.02093210872122043,8
_C,4,saturday,19,0.0216897193925676,8
_C,4,saturday,20,0.022266758474615504,8
_C,4,saturday,21,0.022809143443473102,8
_C,4,saturday,22,0.023094349199238702,8
_C,4,saturday,23,0.023271347475186138,8
_C,4,saturday,24,0.02336577551643239,8
_C,4,saturday,25,0.023445577224569795,8
_C,4,saturday,26,0.023459690394269834,8
_C,4,saturday,27,0.02338739593984328,8
_C,4,saturday,28,0.023150764409897412,8
_C,4,saturday,29,0.022938323340135167,8
_C,4,saturday,30,0.02281524355669235,8
_C,4,saturday,31,0.022650668507890773,8
_C,4,saturday,32,0.022622496801742574,8
_C,4,saturday,33,0.022679938468324223,8
_C,4,saturday,34,0.022793353379121833,8
_C,4,saturday,35,0.023063173194329153,8
_C,4,saturday,36,0.02323385910443194,8
_C,4,saturday,37,0.023361660281257506,8
_C,4,saturday,38,0.023465152260942507,8
_C,4,saturday,39,0.023616679108622758,8
_C,4,saturday,40,0.0237482766604485,8
_C,4,saturday,41,0.023913546101280384,8
_C,4,saturday,42,0.02383575486079282,8
_C,4,saturday,43,0.02334377091542378,8
_C,4,saturday,44,0.02276302035185029,8
_C,4,saturday,45,0.02201703067398135,8
_C,4,saturday,46,0.021200158724177555,8
_C,4,saturday,47,0.020257142290174435,8
_C,4,saturday,48,0.019444144881296786,8
_C,4,sunday,1,0.019174356752695652,8
_C,4,sunday,2,0.018597542424304805,8
_C,4,sunday,3,0.01800826210133083,8
_C,4,sunday,4,0.017703948506300984,8
_C,4,sunday,5,0.017351382821585954,8
_C,4,sunday,6,0.016929742079358535,8
_C,4,sunday,7,0.0165971836861209,8
_C,4,sunday,8,0.01629736106499121,8
_C,4,sunday,9,0.016121788783441556,8
_C,4,sunday,10,0.01602211476993279,8
_C,4,sunday,11,0.01609287414095672,8
_C,4,sunday,12,0.01611596172605752,8
_C,4,sunday,13,0.01650197423564975,8
_C,4,sunday,14,0.016927517856173017,8
_C,4,sunday,15,0.017759983682113598,8
_C,4,sunday,16,0.01840030723735907,8
_C,4,sunday,17,0.019408450365425947,8
_C,4,sunday,18,0.02009262030774902,8
_C,4,sunday,19,0.020911931429478618,8
_C,4,sunday,20,0.021489069935134636,8
_C,4,sunday,21,0.02204693083711816,8
_C,4,sunday,22,0.02235973761462148,8
_C,4,sunday,23,0.022741590906185428,8
_C,4,sunday,24,0.022932417208149678,8
_C,4,sunday,25,0.023126047589151842,8
_C,4,sunday,26,0.023181463521189136,8
_C,4,sunday,27,0.023247077887381503,8
_C,4,sunday,28,0.02318513496102764,8
_C,4,sunday,29,0.023136098143526285,8
_C,4,sunday,30,0.023073145751603238,8
_C,4,sunday,31,0.023093546675200857,8
_C,4,sunday,32,0.023086298032635105,8
_C,4,sunday,33,0.023169945365822647,8
_C,4,sunday,34,0.023339108037297544,8
_C,4,sunday,35,0.02362415469319383,8
_C,4,sunday,36,0.023882262316654048,8
_C,4,sunday,37,0.02400530843620541,8
_C,4,sunday,38,0.024153270823134055,8
_C,4,sunday,39,0.02426410672811853,8
_C,4,sunday,40,0.024330111805516856,8
_C,4,sunday,41,0.02444857728317841,8
_C,4,sunday,42,0.024236667617399336,8
_C,4,sunday,43,0.023659735017772326,8
_C,4,sunday,44,0.022933358334740573,8
_C,4,sunday,45,0.02204346577721082,8
_C,4,sunday,46,0.0210594773315313,8
_C,4,sunday,47,0.02002245221329095,8
_C,4,sunday,48,0.019114135184981895,8
_C,4,weekday,1,0.01672928730737524,44
_C,4,weekday,2,0.016198541691140496,44
_C,4,weekday,3,0.015671531696491173,44
_C,4,weekday,4,0.01547210391718235,44
_C,4,weekday,5,0.015193060046234342,44
_C,4,weekday,6,0.014836574344551793,44
_C,4,weekday,7,0.01462528946294327,44
_C,4,weekday,8,0.0144443157040502,44
_C,4,weekday,9,0.014475804156893342,44
_C,4,weekday,10,0.014605777820583794,44
_C,4,weekday,11,0.01525646420195243,44
_C,4,weekday,12,0.016014698161170654,44
_C,4,weekday,13,0.017557533525541402,44
_C,4,weekday,14,0.01876845047274238,44
_C,4,weekday,15,0.02049203727482486,44
_C,4,weekday,16,0.021452584512424766,44
_C,4,weekday,17,0.0224134552911205,44
_C,4,weekday,18,0.022885431548446147,44
_C,4,weekday,19,0.023447626645429168,44
_C,4,weekday,20,0.023723226057821553,44
_C,4,weekday,21,0.023940590062108115,44
_C,4,weekday,22,0.024046223131566683,44
_C,4,weekday,23,0.024149050606829713,44
_C,4,weekday,24,0.024178140161721026,44
_C,4,weekday,25,0.02433261738024692,44
_C,4,weekday,26,0.02432765844524084,44
_C,4,weekday,27,0.024284784231065167,44
_C,4,weekday,28,0.024073476296742634,44
_C,4,weekday,29,0.023911338606186106,44
_C,4,weekday,30,0.023733860611476917,44
_C,4,weekday,31,0.02359797149060143,44
_C,4,weekday,32,0.02358869790947636,44
_C,4,weekday,33,0.023698752661334102,44
_C,4,weekday,34,0.02381232358204364,44
_C,4,weekday,35,0.023944661323822666,44
_C,4,weekday,36,0.02406773504676338,44
_C,4,weekday,37,0.023941399619526793,44
_C,4,weekday,38,0.023910423579800968,44
_C,4,weekday,39,0.023687705302226972,44
_C,4,weekday,40,0.023588631853597074,44
_C,4,weekday,41,0.023424611337327598,44
_C,4,weekday,42,0.023080426501857765,44
_C,4,weekday,43,0.022427641399316318,44
_C,4,weekday,44,0.021580960382996773,44
_C,4,weekday,45,0.020617888039576638,44
_C,4,weekday,46,0.019612907882889538,44
_C,4,weekday,47,0.018530239658319757,44
_C,4,weekday,48,0.017645489056418245,44
_C,5,saturday,1,0.018897338547678465,10
_C,5,saturday,2,0.018265235069755588,10
_C,5,saturday,3,0.017590694603016856,10
_C,5,saturday,4,0.017266153790418216,10
_C,5,saturday,5,0.016867432002767895,10
_C,5,saturday,6,0.01641825612095351,10
_C,5,saturday,7,0.01610536949306894,10
_C,5,saturday,8,0.01585065205149592,10
_C,5,saturday,9,0.015696962140457276,10
_C,5,saturday,10,0.015552063338737996,10
_C,5,saturday,11,0.015691176558084007,10
_C,5,saturday,12,0.01596778007489456,10
_C,5,saturday,13,0.016701867300727345,10
_C,5,saturday,14,0.017276880292837887,10
_C,5,saturday,15,0.01814428028334836,10
_C,5,saturday,16,0.018933679780138896,10
_C,5,saturday,17,0.019992196326867155,10
