target_date,settlement_period,valid_time_local,valid_time_utc,zone,wind_share,solar_share,zone_wind_forecast_mw,zone_solar_forecast_mw,zone_total_forecast_mw,zone_wind_capacity_proxy_mw,zone_solar_capacity_proxy_mw,zone_total_capacity_proxy_mw,wind_capacity_proxy_share,solar_capacity_proxy_share
2026-09-03,2,2026-09-03T00:30:00+0100,2026-09-02T23:30:00+0000,Norwich,0.3667073695360652,0.10516142920611367,970.8248466884719,0.0,970.8248466884719,1606.1319874008573,2519.9833280661,4126.115315466957,0.2502932815023932,0.1051614292061136
2026-09-03,3,2026-09-03T01:00:00+0100,2026-09-03T00:00:00+0000,Birmingham,0.011611484140687883,0.1435022969711127,31.85350770740119,0.0,31.85350770740119,78.90053508405734,3438.7455423187716,3517.646077402829,0.012295548556032,0.1435022969711126
2026-09-03,3,2026-09-03T01:00:00+0100,2026-09-03T00:00:00+0000,Bristol,0.0031425349511324378,0.21117111175233944,8.620841235610094,0.0,8.620841235610094,13.975940192022906,5060.293350921306,5074.269291113329,0.0021779554608108,0.2111711117523393
2026-09-03,3,2026-09-03T01:00:00+0100,2026-09-03T00:00:00+0000,Cardiff,0.0756903850818104,0.1764504353481641,207.63962947089553,0.0,207.63962947089553,226.02906910553648,4228.281782248054,4454.31085135359,0.0352234796798405,0.176450435348164
2026-09-03,3,2026-09-03T01:00:00+0100,2026-09-03T00:00:00+0000,Edinburgh,0.4314507829857754,0.006686178325569805,1183.5886502263702,0.0,1183.5886502263702,1726.8968160601114,160.22089121562914,1887.1177072757405,0.2691127966433086,0.0066861783255698
2026-09-03,3,2026-09-03T01:00:00+0100,2026-09-03T00:00:00+0000,Inverness,0.011904867772327493,0.0010772634211357007,32.65834003188508,0.0,32.65834003188508,1309.65147432735,25.81446336067478,1335.4659376880247,0.2040909263405563,0.0010772634211357
2026-09-03,3,2026-09-03T01:00:00+0100,2026-09-03T00:00:00+0000,Leeds,0.01842669919606092,0.05912307459774374,50.549524742227966,0.0,50.549524742227966,153.03654510265233,1416.7662365857323,1569.8027816883846,0.0238486122958785,0.0591230745977437
2026-09-03,3,2026-09-03T01:00:00+0100,2026-09-03T00:00:00+0000,London,0.039828218878631985,0.23873110094306366,109.25980362639565,0.0,109.25980362639565,418.5794087510907,5720.713371898631,6139.292780649721,0.0652297660512842,0.2387311009430635
2026-09-03,3,2026-09-03T01:00:00+0100,2026-09-03T00:00:00+0000,Manchester,0.06464004956298393,0.04184747012563493,177.32550740402806,0.0,177.32550740402806,693.3972145269629,1002.7909266205892,1696.188141147552,0.1080562902488644,0.0418474701256349
2026-09-03,3,2026-09-03T01:00:00+0100,2026-09-03T00:00:00+0000,Newcastle,0.02362473197478249,0.01624963930912231,64.80916417971702,0.0,64.80916417971702,190.40100944935656,389.39010676449766,579.7911162138543,0.0296713432210311,0.0162496393091223
2026-09-03,3,2026-09-03T01:00:00+0100,2026-09-03T00:00:00+0000,Norwich,0.3196802454558071,0.10516142920611367,876.9711984403746,0.0,876.9711984403746,1606.1319874008573,2519.9833280661,4126.115315466957,0.2502932815023932,0.1051614292061136
2026-09-03,4,2026-09-03T01:30:00+0100,2026-09-03T00:30:00+0000,Birmingham,0.011800330871681447,0.1435022969711127,33.96136208405727,0.0,33.96136208405727,78.90053508405734,3438.7455423187716,3517.646077402829,0.012295548556032,0.1435022969711126
2026-09-03,4,2026-09-03T01:30:00+0100,2026-09-03T00:30:00+0000,Bristol,0.0031874570506586542,0.21117111175233944,9.17350404848225,0.0,9.17350404848225,13.975940192022906,5060.293350921306,5074.269291113329,0.0021779554608108,0.2111711117523393
2026-09-03,4,2026-09-03T01:30:00+0100,2026-09-03T00:30:00+0000,Cardiff,0.08444526625725596,0.1764504353481641,243.03354667195407,0.0,243.03354667195407,226.02906910553648,4228.281782248054,4454.31085135359,0.0352234796798405,0.176450435348164
2026-09-03,4,2026-09-03T01:30:00+0100,2026-09-03T00:30:00+0000,Edinburgh,0.37790801808031604,0.006686178325569805,1087.6195910145104,0.0,1087.6195910145104,1726.8968160601114,160.22089121562914,1887.1177072757405,0.2691127966433086,0.0066861783255698
2026-09-03,4,2026-09-03T01:30:00+0100,2026-09-03T00:30:00+0000,Inverness,0.02619246543009891,0.0010772634211357007,75.38193733876135,0.0,75.38193733876135,1309.65147432735,25.81446336067478,1335.4659376880247,0.2040909263405563,0.0010772634211357
2026-09-03,4,2026-09-03T01:30:00+0100,2026-09-03T00:30:00+0000,Leeds,0.017526122646295363,0.05912307459774374,50.440195583737925,0.0,50.440195583737925,153.03654510265233,1416.7662365857323,1569.8027816883846,0.0238486122958785,0.0591230745977437
2026-09-03,4,2026-09-03T01:30:00+0100,2026-09-03T00:30:00+0000,London,0.041635628453545695,0.23873110094306366,119.82737339183265,0.0,119.82737339183265,418.5794087510907,5720.713371898631,6139.292780649721,0.0652297660512842,0.2387311009430635
2026-09-03,4,2026-09-03T01:30:00+0100,2026-09-03T00:30:00+0000,Manchester,0.07392311374674815,0.04184747012563493,212.75078297669262,0.0,212.75078297669262,693.3972145269629,1002.7909266205892,1696.188141147552,0.1080562902488644,0.0418474701256349
2026-09-03,4,2026-09-03T01:30:00+0100,2026-09-03T00:30:00+0000,Newcastle,0.02526752661014506,0.01624963930912231,72.71996264401474,0.0,72.71996264401474,190.40100944935656,389.39010676449766,579.7911162138543,0.0296713432210311,0.0162496393091223
2026-09-03,4,2026-09-03T01:30:00+0100,2026-09-03T00:30:00+0000,Norwich,0.33811407085325473,0.10516142920611367,973.0925777275071,0.0,973.0925777275071,1606.1319874008573,2519.9833280661,4126.115315466957,0.2502932815023932,0.1051614292061136
2026-09-03,5,2026-09-03T02:00:00+0100,2026-09-03T01:00:00+0000,Birmingham,0.011810225105878248,0.1435022969711127,34.63232730853451,0.0,34.63232730853451,78.90053508405734,3438.7455423187716,3517.646077402829,0.012295548556032,0.1435022969711126
2026-09-03,5,2026-09-03T02:00:00+0100,2026-09-03T01:00:00+0000,Bristol,0.003184052209115481,0.21117111175233944,9.336920954932939,0.0,9.336920954932939,13.975940192022906,5060.293350921306,5074.269291113329,0.0021779554608108,0.2111711117523393
2026-09-03,5,2026-09-03T02:00:00+0100,2026-09-03T01:00:00+0000,Cardiff,0.09237896742116475,0.1764504353481641,270.8922655980411,0.0,270.8922655980411,226.02906910553648,4228.281782248054,4454.31085135359,0.0352234796798405,0.176450435348164
2026-09-03,5,2026-09-03T02:00:00+0100,2026-09-03T01:00:00+0000,Edinburgh,0.32437040613590945,0.006686178325569805,951.1844163672873,0.0,951.1844163672873,1726.8968160601114,160.22089121562914,1887.1177072757405,0.2691127966433086,0.0066861783255698
2026-09-03,5,2026-09-03T02:00:00+0100,2026-09-03T01:00:00+0000,Inverness,0.04795980802920756,0.0010772634211357007,140.63743530978894,0.0,140.63743530978894,1309.65147432735,25.81446336067478,1335.4659376880247,0.2040909263405563,0.0010772634211357
2026-09-03,5,2026-09-03T02:00:00+0100,2026-09-03T01:00:00+0000,Leeds,0.016411487234091107,0.05912307459774374,48.12507741516186,0.0,48.12507741516186,153.03654510265233,1416.7662365857323,1569.8027816883846,0.0238486122958785,0.0591230745977437
2026-09-03,5,2026-09-03T02:00:00+0100,2026-09-03T01:00:00+0000,London,0.04283242654676316,0.23873110094306366,125.60189177494551,0.0,125.60189177494551,418.5794087510907,5720.713371898631,6139.292780649721,0.0652297660512842,0.2387311009430635
2026-09-03,5,2026-09-03T02:00:00+0100,2026-09-03T01:00:00+0000,Manchester,0.0827246811892806,0.04184747012563493,242.58201768020288,0.0,242.58201768020288,693.3972145269629,1002.7909266205892,1696.188141147552,0.1080562902488644,0.0418474701256349
2026-09-03,5,2026-09-03T02:00:00+0100,2026-09-03T01:00:00+0000,Newcastle,0.026568637169095966,0.01624963930912231,77.90992384419948,0.0,77.90992384419948,190.40100944935656,389.39010676449766,579.7911162138543,0.0296713432210311,0.0162496393091223
2026-09-03,5,2026-09-03T02:00:00+0100,2026-09-03T01:00:00+0000,Norwich,0.35175930895949364,0.10516142920611367,1031.499688828597,0.0,1031.499688828597,1606.1319874008573,2519.9833280661,4126.115315466957,0.2502932815023932,0.1051614292061136
2026-09-03,6,2026-09-03T02:30:00+0100,2026-09-03T01:30:00+0000,Birmingham,0.010809050966472642,0.1435022969711127,32.14357141872684,0.0,32.14357141872684,78.90053508405734,3438.7455423187716,3517.646077402829,0.012295548556032,0.1435022969711126
2026-09-03,6,2026-09-03T02:30:00+0100,2026-09-03T01:30:00+0000,Bristol,0.003210881539814773,0.21117111175233944,9.548405351426371,0.0,9.548405351426371,13.975940192022906,5060.293350921306,5074.269291113329,0.0021779554608108,0.2111711117523393
2026-09-03,6,2026-09-03T02:30:00+0100,2026-09-03T01:30:00+0000,Cardiff,0.07206877582651747,0.1764504353481641,214.31556295046747,0.0,214.31556295046747,226.02906910553648,4228.281782248054,4454.31085135359,0.0352234796798405,0.176450435348164
2026-09-03,6,2026-09-03T02:30:00+0100,2026-09-03T01:30:00+0000,Edinburgh,0.3613283348891593,0.006686178325569805,1074.5053542762141,0.0,1074.5053542762141,1726.8968160601114,160.22089121562914,1887.1177072757405,0.2691127966433086,0.0066861783255698
2026-09-03,6,2026-09-03T02:30:00+0100,2026-09-03T01:30:00+0000,Inverness,0.12307987283896385,0.0010772634211357007,366.0105494070126,0.0,366.0105494070126,1309.65147432735,25.81446336067478,1335.4659376880247,0.2040909263405563,0.0010772634211357
2026-09-03,6,2026-09-03T02:30:00+0100,2026-09-03T01:30:00+0000,Leeds,0.013306104053747481,0.05912307459774374,39.56921910011288,0.0,39.56921910011288,153.03654510265233,1416.7662365857323,1569.8027816883846,0.0238486122958785,0.0591230745977437
2026-09-03,6,2026-09-03T02:30:00+0100,2026-09-03T01:30:00+0000,London,0.03698568657807097,0.23873110094306366,109.98671961862657,0.0,109.98671961862657,418.5794087510907,5720.713371898631,6139.292780649721,0.0652297660512842,0.2387311009430635
2026-09-03,6,2026-09-03T02:30:00+0100,2026-09-03T01:30:00+0000,Manchester,0.0694903232811461,0.04184747012563493,206.64785245497433,0.0,206.64785245497433,693.3972145269629,1002.7909266205892,1696.188141147552,0.1080562902488644,0.0418474701256349
2026-09-03,6,2026-09-03T02:30:00+0100,2026-09-03T01:30:00+0000,Newcastle,0.02409894309451557,0.01624963930912231,71.66458007063888,0.0,71.66458007063888,190.40100944935656,389.39010676449766,579.7911162138543,0.0296713432210311,0.0162496393091223
2026-09-03,6,2026-09-03T02:30:00+0100,2026-09-03T01:30:00+0000,Norwich,0.28562202693159194,0.10516142920611367,849.3726276168339,0.0,849.3726276168339,1606.1319874008573,2519.9833280661,4126.115315466957,0.2502932815023932,0.1051614292061136
2026-09-03,7,2026-09-03T03:00:00+0100,2026-09-03T02:00:00+0000,Birmingham,0.009308891409046945,0.1435022969711127,27.36100008114403,0.0,27.36100008114403,78.90053508405734,3438.7455423187716,3517.646077402829,0.012295548556032,0.1435022969711126
2026-09-03,7,2026-09-03T03:00:00+0100,2026-09-03T02:00:00+0000,Bristol,0.0030382511089712253,0.21117111175233944,8.930127679683455,0.0,8.930127679683455,13.975940192022906,5060.293350921306,5074.269291113329,0.0021779554608108,0.2111711117523393
2026-09-03,7,2026-09-03T03:00:00+0100,2026-09-03T02:00:00+0000,Cardiff,0.052411550389044145,0.1764504353481641,154.04975430842836,0.0,154.04975430842836,226.02906910553648,4228.281782248054,4454.31085135359,0.0352234796798405,0.176450435348164
2026-09-03,7,2026-09-03T03:00:00+0100,2026-09-03T02:00:00+0000,Edinburgh,0.3743492602179306,0.006686178325569805,1100.299669329546,0.0,1100.299669329546,1726.8968160601114,160.22089121562914,1887.1177072757405,0.2691127966433086,0.0066861783255698
2026-09-03,7,2026-09-03T03:00:00+0100,2026-09-03T02:00:00+0000,Inverness,0.2283504743988285,0.0010772634211357007,671.1752317234616,0.0,671.1752317234616,1309.65147432735,25.81446336067478,1335.4659376880247,0.2040909263405563,0.0010772634211357
2026-09-03,7,2026-09-03T03:00:00+0100,2026-09-03T02:00:00+0000,Leeds,0.010096935532550174,0.05912307459774374,29.67724531160853,0.0,29.67724531160853,153.03654510265233,1416.7662365857323,1569.8027816883846,0.0238486122958785,0.0591230745977437
2026-09-03,7,2026-09-03T03:00:00+0100,2026-09-03T02:00:00+0000,London,0.03001342925482853,0.23873110094306366,88.21645931745263,0.0,88.21645931745263,418.5794087510907,5720.713371898631,6139.292780649721,0.0652297660512842,0.2387311009430635
2026-09-03,7,2026-09-03T03:00:00+0100,2026-09-03T02:00:00+0000,Manchester,0.05477830327390389,0.04184747012563493,161.0061923018677,0.0,161.0061923018677,693.3972145269629,1002.7909266205892,1696.188141147552,0.1080562902488644,0.0418474701256349
2026-09-03,7,2026-09-03T03:00:00+0100,2026-09-03T02:00:00+0000,Newcastle,0.020567756920270682,0.01624963930912231,60.45342823717527,0.0,60.45342823717527,190.40100944935656,389.39010676449766,579.7911162138543,0.0296713432210311,0.0162496393091223
2026-09-03,7,2026-09-03T03:00:00+0100,2026-09-03T02:00:00+0000,Norwich,0.21708514749462526,0.10516142920611367,638.063812028474,0.0,638.063812028474,1606.1319874008573,2519.9833280661,4126.115315466957,0.2502932815023932,0.1051614292061136
2026-09-03,8,2026-09-03T03:30:00+0100,2026-09-03T02:30:00+0000,Birmingham,0.008504185077519532,0.1435022969711127,26.149650640892034,0.0,26.149650640892034,78.90053508405734,3438.7455423187716,3517.646077402829,0.012295548556032,0.1435022969711126
2026-09-03,8,2026-09-03T03:30:00+0100,2026-09-03T02:30:00+0000,Bristol,0.0027551576763875426,0.21117111175233944,8.471877086560342,0.0,8.471877086560342,13.975940192022906,5060.293350921306,5074.269291113329,0.0021779554608108,0.2111711117523393
2026-09-03,8,2026-09-03T03:30:00+0100,2026-09-03T02:30:00+0000,Cardiff,0.0560412932588337,0.1764504353481641,172.3222421459481,0.0,172.3222421459481,226.02906910553648,4228.281782248054,4454.31085135359,0.0352234796798405,0.176450435348164
2026-09-03,8,2026-09-03T03:30:00+0100,2026-09-03T02:30:00+0000,Edinburgh,0.37475486231530797,0.006686178325569805,1152.3395406134835,0.0,1152.3395406134835,1726.8968160601114,160.22089121562914,1887.1177072757405,0.2691127966433086,0.0066861783255698
2026-09-03,8,2026-09-03T03:30:00+0100,2026-09-03T02:30:00+0000,Inverness,0.20362407481969852,0.0010772634211357007,626.1268269767083,0.0,626.1268269767083,1309.65147432735,25.81446336067478,1335.4659376880247,0.2040909263405563,0.0010772634211357
2026-09-03,8,2026-09-03T03:30:00+0100,2026-09-03T02:30:00+0000,Leeds,0.013358849176193222,0.05912307459774374,41.07733260006991,0.0,41.07733260006991,153.03654510265233,1416.7662365857323,1569.8027816883846,0.0238486122958785,0.0591230745977437
2026-09-03,8,2026-09-03T03:30:00+0100,2026-09-03T02:30:00+0000,London,0.026820985488004778,0.23873110094306366,82.47226441599621,0.0,82.47226441599621,418.5794087510907,5720.713371898631,6139.292780649721,0.0652297660512842,0.2387311009430635
2026-09-03,8,2026-09-03T03:30:00+0100,2026-09-03T02:30:00+0000,Manchester,0.05175639667480019,0.04184747012563493,159.14654715772122,0.0,159.14654715772122,693.3972145269629,1002.7909266205892,1696.188141147552,0.1080562902488644,0.0418474701256349
2026-09-03,8,2026-09-03T03:30:00+0100,2026-09-03T02:30:00+0000,Newcastle,0.022992748306953237,0.01624963930912231,70.70075851126231,0.0,70.70075851126231,190.40100944935656,389.39010676449766,579.7911162138543,0.0296713432210311,0.0162496393091223
2026-09-03,8,2026-09-03T03:30:00+0100,2026-09-03T02:30:00+0000,Norwich,0.23939144720630132,0.10516142920611367,736.1084752741791,0.0,736.1084752741791,1606.1319874008573,2519.9833280661,4126.115315466957,0.2502932815023932,0.1051614292061136
2026-09-03,9,2026-09-03T04:00:00+0100,2026-09-03T03:00:00+0000,Birmingham,0.0077416220184016735,0.1435022969711127,24.94073850221493,0.0,24.94073850221493,78.90053508405734,3438.7455423187716,3517.646077402829,0.012295548556032,0.1435022969711126
2026-09-03,9,2026-09-03T04:00:00+0100,2026-09-03T03:00:00+0000,Bristol,0.0024892072142079125,0.21117111175233944,8.019335748996433,0.0,8.019335748996433,13.975940192022906,5060.293350921306,5074.269291113329,0.0021779554608108,0.2111711117523393
2026-09-03,9,2026-09-03T04:00:00+0100,2026-09-03T03:00:00+0000,Cardiff,0.05941810841588061,0.1764504353481641,191.42390325621872,0.0,191.42390325621872,226.02906910553648,4228.281782248054,4454.31085135359,0.0352234796798405,0.176450435348164
2026-09-03,9,2026-09-03T04:00:00+0100,2026-09-03T03:00:00+0000,Edinburgh,0.3734816521705417,0.006686178325569805,1203.2243630623313,0.0,1203.2243630623313,1726.8968160601114,160.22089121562914,1887.1177072757405,0.2691127966433086,0.0066861783255698
2026-09-03,9,2026-09-03T04:00:00+0100,2026-09-03T03:00:00+0000,Inverness,0.1808096784418448,0.0010772634211357007,582.5041442179131,0.0,582.5041442179131,1309.65147432735,25.81446336067478,1335.4659376880247,0.2040909263405563,0.0010772634211357
2026-09-03,9,2026-09-03T04:00:00+0100,2026-09-03T03:00:00+0000,Leeds,0.01701538709765472,0.05912307459774374,54.81749420313142,0.0,54.81749420313142,153.03654510265233,1416.7662365857323,1569.8027816883846,0.0238486122958785,0.0591230745977437
2026-09-03,9,2026-09-03T04:00:00+0100,2026-09-03T03:00:00+0000,London,0.023868926601646634,0.23873110094306366,76.89714833470224,0.0,76.89714833470224,418.5794087510907,5720.713371898631,6139.292780649721,0.0652297660512842,0.2387311009430635
2026-09-03,9,2026-09-03T04:00:00+0100,2026-09-03T03:00:00+0000,Manchester,0.048742820593986776,0.04184747012563493,157.0319423249224,0.0,157.0319423249224,693.3972145269629,1002.7909266205892,1696.188141147552,0.1080562902488644,0.0418474701256349
2026-09-03,9,2026-09-03T04:00:00+0100,2026-09-03T03:00:00+0000,Newcastle,0.025382181474326287,0.01624963930912231,81.77231454366911,0.0,81.77231454366911,190.40100944935656,389.39010676449766,579.7911162138543,0.0296713432210311,0.0162496393091223
2026-09-03,9,2026-09-03T04:00:00+0100,2026-09-03T03:00:00+0000,Norwich,0.2610504159715089,0.10516142920611367,841.0111143586995,0.0,841.0111143586995,1606.1319874008573,2519.9833280661,4126.115315466957,0.2502932815023932,0.1051614292061136
2026-09-03,10,2026-09-03T04:30:00+0100,2026-09-03T03:30:00+0000,Birmingham,0.00803275620969138,0.1435022969711127,24.261504114781214,0.0,24.261504114781214,78.90053508405734,3438.7455423187716,3517.646077402829,0.012295548556032,0.1435022969711126
2026-09-03,10,2026-09-03T04:30:00+0100,2026-09-03T03:30:00+0000,Bristol,0.00259744524180685,0.21117111175233944,7.84511900734467,0.0,7.84511900734467,13.975940192022906,5060.293350921306,5074.269291113329,0.0021779554608108,0.2111711117523393
2026-09-03,10,2026-09-03T04:30:00+0100,2026-09-03T03:30:00+0000,Cardiff,0.05515118015519996,0.1764504353481641,166.5742802770597,0.0,166.5742802770597,226.02906910553648,4228.281782248054,4454.31085135359,0.0352234796798405,0.176450435348164
2026-09-03,10,2026-09-03T04:30:00+0100,2026-09-03T03:30:00+0000,Edinburgh,0.3841116184909116,0.006686178325569805,1160.140475981228,0.0,1160.140475981228,1726.8968160601114,160.22089121562914,1887.1177072757405,0.2691127966433086,0.0066861783255698
2026-09-03,10,2026-09-03T04:30:00+0100,2026-09-03T03:30:00+0000,Inverness,0.17471514721344056,0.0010772634211357007,527.6958683147127,0.0,527.6958683147127,1309.65147432735,25.81446336067478,1335.4659376880247,0.2040909263405563,0.0010772634211357
2026-09-03,10,2026-09-03T04:30:00+0100,2026-09-03T03:30:00+0000,Leeds,0.017057040952991688,0.05912307459774374,51.517742909677935,0.0,51.517742909677935,153.03654510265233,1416.7662365857323,1569.8027816883846,0.0238486122958785,0.0591230745977437
2026-09-03,10,2026-09-03T04:30:00+0100,2026-09-03T03:30:00+0000,London,0.026092092754954416,0.23873110094306366,78.8065016804364,0.0,78.8065016804364,418.5794087510907,5720.713371898631,6139.292780649721,0.0652297660512842,0.2387311009430635
2026-09-03,10,2026-09-03T04:30:00+0100,2026-09-03T03:30:00+0000,Manchester,0.04083846709902507,0.04184747012563493,123.34528917595779,0.0,123.34528917595779,693.3972145269629,1002.7909266205892,1696.188141147552,0.1080562902488644,0.0418474701256349
2026-09-03,10,2026-09-03T04:30:00+0100,2026-09-03T03:30:00+0000,Newcastle,0.023325984159404463,0.01624963930912231,70.45196516507447,0.0,70.45196516507447,190.40100944935656,389.39010676449766,579.7911162138543,0.0296713432210311,0.0162496393091223
2026-09-03,10,2026-09-03T04:30:00+0100,2026-09-03T03:30:00+0000,Norwich,0.26807826772257404,0.10516142920611367,809.6824832786172,0.0,809.6824832786172,1606.1319874008573,2519.9833280661,4126.115315466957,0.2502932815023932,0.1051614292061136
2026-09-03,11,2026-09-03T05:00:00+0100,2026-09-03T04:00:00+0000,Birmingham,0.0083211233694483,0.1435022969711127,23.840836777827363,0.0,23.840836777827363,78.90053508405734,3438.7455423187716,3517.646077402829,0.012295548556032,0.1435022969711126
2026-09-03,11,2026-09-03T05:00:00+0100,2026-09-03T04:00:00+0000,Bristol,0.0027058114022021507,0.21117111175233944,7.752415764959711,0.0,7.752415764959711,13.975940192022906,5060.293350921306,5074.269291113329,0.0021779554608108,0.2111711117523393
2026-09-03,11,2026-09-03T05:00:00+0100,2026-09-03T04:00:00+0000,Cardiff,0.05092245007127857,0.1764504353481641,145.8978273214699,0.0,145.8978273214699,226.02906910553648,4228.281782248054,4454.31085135359,0.0352234796798405,0.176450435348164
2026-09-03,11,2026-09-03T05:00:00+0100,2026-09-03T04:00:00+0000,Edinburgh,0.39440433330948177,0.006686178325569805,1130.0072018428205,0.0,1130.0072018428205,1726.8968160601114,160.22089121562914,1887.1177072757405,0.2691127966433086,0.0066861783255698
2026-09-03,11,2026-09-03T05:00:00+0100,2026-09-03T04:00:00+0000,Inverness,0.1683296878327887,0.0010772634211357007,482.2811096899075,0.0,482.2811096899075,1309.65147432735,25.81446336067478,1335.4659376880247,0.2040909263405563,0.0010772634211357
2026-09-03,11,2026-09-03T05:00:00+0100,2026-09-03T04:00:00+0000,Leeds,0.017067337527009563,0.05912307459774374,48.899600468307995,0.0,48.899600468307995,153.03654510265233,1416.7662365857323,1569.8027816883846,0.0238486122958785,0.0591230745977437
2026-09-03,11,2026-09-03T05:00:00+0100,2026-09-03T04:00:00+0000,London,0.028441546651596126,0.23873110094306366,81.48782818426383,0.0,81.48782818426383,418.5794087510907,5720.713371898631,6139.292780649721,0.0652297660512842,0.2387311009430635
