portfolio_type,settlement_date,gross_exposure_before_gbp,gross_exposure_after_gbp,signed_cashflow_before_gbp,signed_cashflow_after_gbp,absolute_imbalance_before_mwh,absolute_imbalance_after_mwh,peak_system_price_gbp_per_mwh,gross_exposure_reduction_gbp
wind,2026-02-23,12212.09638012967,11733.388242117928,11895.860271434594,11486.269727081228,175.749200974249,150.7637641842127,120.0574091295388,478.70813801174154
wind,2026-02-24,8497.24107017937,3177.1279210616403,-365.15184677076235,3177.1279210616403,107.02553556560633,31.66294202094734,117.89827985721853,5320.11314911773
wind,2026-02-25,7834.057659659963,3330.6334112436016,1263.3185289991302,-2205.3675438222085,94.80560157916544,44.61804791201412,131.5794633498766,4503.4242484163615
wind,2026-02-26,7758.473286567387,4610.5149538290425,-1675.0529876836617,-3829.9184635429533,185.41651567032324,104.35644818422817,97.0,3147.9583327383443
wind,2026-02-27,11516.125798539073,10866.05081657675,10216.928451784413,10866.05081657675,174.86139099057482,166.05307108224676,111.69,650.0749819623234
wind,2026-02-28,8874.324572082416,7444.654525108403,7926.5812591808535,7444.654525108403,127.30090357322588,108.30445189515468,114.5,1429.6700469740135
wind,2026-03-01,6657.227886080468,5881.8476461567125,786.2246205468326,338.29572907763577,114.84994293698941,71.8799723368912,128.0,775.3802399237557
wind,2026-03-02,10324.540641885924,1191.540350908824,2496.8378909381354,795.2180152643449,136.58481328815657,29.64407371609118,131.85,9133.0002909771
wind,2026-03-03,6026.016549781282,3636.6694068784104,5345.992501728068,3636.6694068784104,55.49504618487411,34.192114187544135,224.0,2389.347142902872
wind,2026-03-04,18297.40645347232,6571.12437795497,1958.6550389959466,3539.3130043618153,133.6272017194606,53.51616766186166,180.0,11726.282075517349
wind,2026-03-05,19590.225555235484,16144.916119448471,9043.234733793224,12488.544169580236,186.28835774144227,144.12465560586384,145.0,3445.3094357870123
wind,2026-03-06,6695.902945529647,1816.1148583204408,5588.151819224258,1235.9236921307174,58.43156141620692,14.698766817585831,185.45,4879.788087209206
wind,2026-03-07,5542.20389006099,443.57651832886256,317.81106509005707,443.57651832886256,41.449492290506896,4.218869555717764,164.75,5098.627371732127
wind,2026-03-08,12815.708521395805,12815.708521395805,12815.708521395805,12815.708521395805,87.72611683503068,87.72611683503068,167.45,0.0
wind,2026-03-09,8905.40432294255,5489.577902608752,4429.511335755073,5489.577902608752,60.4632313308829,37.920107175514055,189.0,3415.8264203337976
wind,2026-03-10,9814.704455672929,5874.957352683719,-6590.110009324609,-3705.3649896291636,120.62846670281078,65.22166822060558,134.89,3939.7471029892095
wind,2026-03-11,4442.603455817497,1597.8033089319738,-2756.379402810523,-1594.7766568247696,73.06511548076517,24.55334067631063,136.9,2844.800146885523
wind,2026-03-12,10322.813593050434,8496.96976975091,-6677.063434575899,-8496.96976975091,113.19585081682743,95.38600342666058,153.0,1825.843823299525
wind,2026-03-13,4659.239146148161,0.0,850.2494996138951,0.0,48.25857407765373,0.0,139.99,4659.239146148161
wind,2026-03-14,9415.951939662975,6854.754035588106,9236.90296870315,6854.754035588106,86.2776285752907,62.2401475191629,156.17,2561.1979040748693
wind,2026-03-15,12707.027054694021,5050.986964773254,2957.984236934686,2231.9869565750464,207.09655155631376,126.69611901249431,130.0,7656.040089920767
wind,2026-03-16,20470.350814169637,19998.755878770928,19950.87282911157,19998.755878770928,209.72137163760823,205.31313312906835,159.0,471.5949353987089
wind,2026-03-17,9866.76612155837,6297.752134483672,-9349.65587010935,-6297.752134483672,123.66382318116507,76.18764049202905,147.0,3569.013987074698
wind,2026-03-18,6425.9699670270375,613.6787562287109,3909.6055243060814,-613.6787562287109,53.290971219179724,7.929963464443054,185.0,5812.291210798327
wind,2026-03-19,2482.7526816570285,0.0,-889.4917474301365,0.0,22.435517356644937,0.0,171.0,2482.7526816570285
wind,2026-03-20,3760.415546725628,0.0,-301.2628739918671,0.0,28.104010954770924,0.0,180.0,3760.415546725628
wind,2026-03-21,8673.268132732352,2544.287875939755,-620.612463535633,2544.287875939755,69.93153489100328,18.42301302999882,165.0,6128.980256792596
wind,2026-03-22,6283.218393692126,2906.1951896736455,-1593.6298735398248,-2906.1951896736455,53.19109405519361,28.69528247128087,165.0,3377.02320401848
wind,2026-03-23,9520.088988874251,3467.435497389638,-4891.094951109418,-3467.435497389638,83.10131237049569,35.22935300550577,165.9,6052.653491484613
wind,2026-03-24,5667.879378143741,5667.879378143741,-5555.633145439774,-5555.633145439774,133.1514665846217,133.1514665846217,124.9,0.0
wind,2026-03-25,2537.392128425271,1135.9019330250278,-146.20532796225086,-990.5090263586592,88.56266648325013,34.34238013649552,149.0,1401.4901954002432
wind,2026-03-26,16894.04442524541,9366.891088439941,10249.467094123565,9366.891088439941,149.47724387453727,93.62420786787048,171.53686154969526,7527.15333680547
wind,2026-03-27,9170.612736454272,6077.065821767406,-7794.214722801076,-6077.065821767406,98.94869886878611,65.0408557878992,144.0,3093.5469146868654
wind,2026-03-28,10660.00126854997,9519.130086389187,7242.479452571397,6153.165589980271,175.271015287198,137.32368336517746,145.72,1140.871182160783
wind,2026-03-29,7509.456210349973,3670.0895953034483,-7386.446959148393,-3574.6013621895713,126.18814284289307,83.80091862234768,135.9,3839.3666150465247
wind,2026-03-30,8588.554146007882,6869.85972982443,436.7880008105806,589.3540437028641,174.52196174690022,127.09900119411542,160.0,1718.6944161834517
wind,2026-03-31,4294.179574743125,767.3103244865595,-845.7227254944002,767.3103244865595,39.15083318512184,7.715787896478627,164.0,3526.8692502565655
wind,2026-04-01,12102.929548811982,9163.524067303408,10903.64363055122,9163.524067303408,90.98325756694719,67.50292659518743,168.45,2939.4054815085747
wind,2026-04-02,8885.951884458605,4823.315678257755,-1146.6402790561506,2915.995927144699,90.15202176308259,47.98831962750419,141.1,4062.63620620085
wind,2026-04-03,10903.782833413366,5062.262012034709,6650.5290819787215,996.9884965119318,211.2757027808688,130.39319509651904,120.0,5841.520821378657
wind,2026-04-04,14842.430819977108,8743.9331293205,8816.700412051528,8184.995719391308,158.74087380816283,70.59454769981943,164.0,6098.497690656608
wind,2026-04-05,4568.557827154852,2010.6621963406296,-1918.990821533976,-1398.241952380018,115.18402093862085,80.62122832656891,128.12,2557.8956308142224
wind,2026-04-06,12994.858971459755,4299.068840595573,-6578.617193599617,-3384.241387636331,133.03106950765203,62.26196206962381,152.0,8695.790130864181
wind,2026-04-07,10804.23813830714,9638.019102048771,-2188.270024611313,-3354.489060869682,183.1802349338488,162.29895450377484,144.45,1166.2190362583697
wind,2026-04-08,7405.943107919302,1338.6139506613388,2281.199879494049,-387.22121529777877,77.33171922902886,16.461445323059316,149.9,6067.329157257963
wind,2026-04-09,7500.022216500551,3051.25923067724,4153.728744625959,3051.25923067724,71.87369013916614,27.92271300049628,143.85,4448.76298582331
wind,2026-04-10,9324.605857239376,2925.447593542515,-1845.3248312078022,2925.447593542515,115.08564811344456,48.00252473122718,142.9,6399.1582636968615
wind,2026-04-11,2119.5274762586337,2119.5274762586337,789.3379569196161,789.3379569196161,150.2961326369025,150.2961326369025,62.22,0.0
wind,2026-04-12,3771.2434238991154,518.5438234495748,1937.6662545536979,-518.5438234495748,74.4313792123385,32.19409908194285,143.99,3252.6996004495404
wind,2026-04-13,8710.522577685004,8078.297253382703,8285.628053117478,8078.297253382703,72.79987290770961,67.03827867856067,215.32,632.2253243023006
wind,2026-04-14,5699.70103661123,1752.0350795609406,-629.4777703340144,1752.0350795609406,57.16276441494523,16.84058149583674,157.5,3947.6659570502893
wind,2026-04-15,8344.272046559188,1042.4693424701966,-3071.19283257634,-1042.4693424701966,96.97215251621098,9.5287131014118,134.4,7301.802704088992
wind,2026-04-16,8679.166176592922,3080.0754025975148,3468.3411622963713,2157.5948921210684,127.263209113794,68.60714639141699,140.0,5599.090773995407
wind,2026-04-17,4908.271306197855,0.0,-1171.0847217639125,0.0,58.49315312670565,0.0,134.0,4908.271306197855
wind,2026-04-18,7312.615962772195,3739.5136857063985,2618.2954522577634,3739.5136857063985,102.3099646933617,58.4444758839277,115.0,3573.102277065797
wind,2026-04-19,4646.411470424475,1252.5418716605523,3721.028185194319,1252.5418716605523,46.74736413398191,11.920286718432608,140.0,3393.8695987639226
wind,2026-04-20,5217.862016091114,4477.126341997405,4490.60349556513,4477.126341997405,53.139213690827724,47.383804024659135,148.55094406170343,740.7356740937093
wind,2026-04-21,15748.508951348229,15748.508951348229,13525.871503001543,13525.871503001543,169.87298520272333,169.87298520272333,154.5,0.0
wind,2026-04-22,4830.415651008002,3334.4074827552085,2321.6033836507545,2661.981689396242,68.97681774111463,55.400995420614485,149.0,1496.0081682527934
wind,2026-04-23,5695.052226391442,3346.419563930497,3694.41948660252,3346.419563930497,49.95302032085433,24.926153491600182,169.3,2348.6326624609446
wind,2026-04-24,5176.344996831635,2343.866096643935,2441.6197258555626,2343.866096643935,49.02657914084702,19.37873958038316,150.0,2832.4789001877
wind,2026-04-25,7772.792882371412,5799.06812262425,5584.441574946077,5799.06812262425,77.24710711749273,59.926063451618205,154.0,1973.7247597471624
wind,2026-04-26,5003.450206495802,3580.226762694154,3332.50730788147,3580.226762694154,43.31391127790236,28.280248932467245,169.0,1423.2234438016485
wind,2026-04-27,3266.4042406535395,1392.7416112724081,1137.6205148141612,1388.5176927749294,37.863527917362205,15.439683526933742,147.44,1873.6626293811314
wind,2026-04-28,12311.437672844622,11551.482107134168,11714.286188231887,11551.482107134168,110.08923226566594,101.77038607099763,135.0,759.9555657104538
wind,2026-04-29,5970.031502127953,2448.9263886998056,1119.095829475346,2448.9263886998056,60.84556868974714,24.677546165903273,136.0,3521.1051134281474
wind,2026-04-30,5805.13595770707,4490.604786796409,-2900.9894689881,-2495.6259506827164,102.36374664054918,67.5297095411201,150.0,1314.5311709106609
wind,2026-05-01,6056.232865323719,1466.1487536422146,4720.709624352081,1466.1487536422146,55.57289700406545,12.349800842238938,197.3311819375,4590.0841116815045
wind,2026-05-02,4684.699492715124,3652.8349039627815,3891.989924438102,3564.2328513902157,52.58774804251807,41.92068941156238,169.0,1031.8645887523421
wind,2026-05-03,8042.419570884966,7885.442943813693,7878.326470179584,7885.442943813693,80.68434045146014,79.16402727367813,150.0,156.97662707127256
wind,2026-05-04,3845.1924596009967,2782.0410174679873,1954.329811143459,2782.0410174679873,36.10644461527568,28.339020016601573,169.0,1063.1514421330094
wind,2026-05-05,10635.482547547359,10114.54197612637,10635.482547547359,10114.54197612637,92.93360672235136,87.77104252254165,172.11,520.9405714209897
wind,2026-05-06,5143.068972322167,4073.0242269250793,4017.576844590016,4073.0242269250793,54.67283731317463,44.85146274558824,143.0,1070.0447453970874
wind,2026-05-07,7852.441948843806,3315.935719826829,-454.7261482526703,3315.935719826829,66.41385416937561,27.380803554730008,157.0,4536.506229016977
wind,2026-05-08,5753.228796921245,914.3328119621411,2679.363909518338,914.3328119621411,54.49256033543598,11.649644704161425,145.0,4838.895984959104
wind,2026-05-09,7061.1512741079105,5813.615530841383,6747.711239088323,5763.786061427452,70.27445099255148,55.81697024655796,174.0,1247.5357432665278
wind,2026-05-10,10301.979648753571,5868.508056525702,-3130.8726484226077,1175.3159105328937,143.96528187005418,101.80157973447578,127.94,4433.471592227869
wind,2026-05-11,10000.008587985643,5855.356141094503,8931.147347828899,4917.561254925032,90.30951493728405,51.35460526217396,149.2225607235026,4144.65244689114
wind,2026-05-12,7600.529315708863,1564.5767145187851,-3658.6392492141385,-673.8301427224368,82.64361100161916,20.87129000517394,175.0,6035.952601190078
wind,2026-05-13,4712.216108312125,0.0,3017.7741248366565,0.0,39.11239694381905,0.0,168.78,4712.216108312125
wind,2026-05-14,7401.4555935002345,4704.588332039573,-7288.671199370588,-4704.588332039573,84.11080204141984,47.92121798430912,135.0,2696.867261460661
wind,2026-05-15,9580.230865359523,7193.51717695116,-6731.037375183601,-7193.51717695116,83.93171082369932,59.32780550843614,139.45,2386.713688408363
wind,2026-05-16,4562.693821368036,187.97412700679376,-1245.805387875328,-187.97412700679376,44.134696882240775,1.5442564088693675,135.0,4374.719694361243
wind,2026-05-17,13974.940198326676,10774.03109822374,13281.986924334653,10081.077824231717,142.15697389893097,104.20964197691043,157.85,3200.9091001029356
wind,2026-05-18,12010.947110402756,7364.680198213122,-2475.8474780963875,2037.766314556833,105.9196533110165,62.203764751666505,155.57,4646.266912189634
wind,2026-05-19,8071.28768635425,4827.7391299647825,-3961.8964228261575,-4827.7391299647825,78.32558761788098,47.96888203725598,144.5,3243.548556389467
wind,2026-05-20,13515.994201534142,8928.448892737413,10241.931248790916,8928.448892737413,119.82538620210596,78.89597462509764,155.9,4587.545308796729
wind,2026-05-21,13406.440689001643,7977.784172368408,8631.403228345189,7977.784172368408,104.1640912104112,50.668141566413155,197.51,5428.656516633236
wind,2026-05-22,9287.873098124108,8090.616094651463,8064.500256408119,8090.616094651463,92.29264767282905,81.11621370400033,202.7,1197.257003472645
wind,2026-05-23,8812.58324584105,4859.1986786256475,2130.2381634773724,4859.1986786256475,76.92558638854844,44.253777977522084,156.9,3953.384567215402
wind,2026-05-24,3895.443638133292,835.0348364992748,-2840.00421033672,-835.0348364992748,41.6954870982038,7.487119724374304,144.49,3060.4088016340174
wind,2026-05-25,4743.374965990117,0.0,1580.251440394617,0.0,48.03189518699649,0.0,178.99,4743.374965990117
wind,2026-05-26,8516.584212751744,1849.7041880941792,-2451.7564406243027,1849.7041880941792,66.29589867384956,16.488940438597304,167.6,6666.880024657565
wind,2026-05-27,3825.8755198999224,1136.592317472014,-1009.9242160052444,-1136.592317472014,37.86008116963757,13.675442331611666,148.88,2689.2832024279087
wind,2026-05-28,10180.567542548068,9638.89530410768,-7656.975273975639,-7251.604132248662,161.06413287407142,154.66668404842093,134.9,541.6722384403874
wind,2026-05-29,7406.985707438754,5492.728645854296,-5256.478735635912,-5492.728645854296,81.47757814711494,63.58047246036643,149.0,1914.257061584458
wind,2026-05-30,4632.634834803376,1018.5810491063099,2002.0883100646274,-1008.7132446893427,43.106672608403784,10.608484498135903,153.3169216913631,3614.0537856970664
wind,2026-05-31,10375.902427056108,9085.274713614517,10171.461381450461,9085.274713614517,97.43085607853804,83.99393165439193,154.9,1290.6277134415905
wind,2026-06-01,9585.034272994786,7137.400808204219,6762.31243406341,7137.400808204219,86.72268768943448,62.09554578163257,173.5,2447.633464790567
wind,2026-06-02,6899.961337339445,2096.070714402568,-721.909569994903,2096.070714402568,56.7668027850151,17.234183730583982,163.75,4803.890622936877
wind,2026-06-03,11897.34424970265,4253.751806825594,1595.7300058790424,4253.751806825594,109.40333695689503,40.94211503213138,160.0,7643.592442877056
wind,2026-06-04,3874.5668855688746,1318.5955917137805,4.5745718404541655,-968.7295291476621,68.0956175619612,31.533059930172747,134.5,2555.971293855094
wind,2026-06-05,5130.268970620708,0.0,18.95530205942758,0.0,57.35577240996136,0.0,160.0,5130.268970620708
wind,2026-06-06,17413.725461987233,13996.016786926408,16100.56638954816,13996.016786926408,186.90931185341537,145.52951881574174,145.0,3417.708675060825
wind,2026-06-07,5739.569213819841,1627.459979508727,-307.1789601325667,1627.459979508727,93.23231647119391,20.625498095776642,144.9,4112.109234311114
wind,2026-06-08,9927.449132979445,5058.923590993133,6371.772527948821,5058.923590993133,97.65500614722332,50.46455234741989,156.54,4868.525541986312
wind,2026-06-09,10868.920426794703,8894.674421786269,9655.501681786363,8894.674421786269,110.83757327572008,86.34990037147062,156.0,1974.2460050084337
wind,2026-06-10,5830.858566355611,5092.63387914161,5026.94738150202,5092.63387914161,60.17134277440592,54.260792343791486,172.9,738.2246872140013
wind,2026-06-11,17983.090027490067,17983.090027490067,17983.090027490067,17983.090027490067,147.00588447323224,147.00588447323224,157.0,0.0
wind,2026-06-12,8214.1071716304,8027.692178628404,7482.419334995655,7394.220550624558,98.56452357760654,96.17996381604729,150.97,186.41499300199575
wind,2026-06-13,2340.758194429782,86.81511891225138,-1811.5233003873013,-86.19086178934555,64.54575529453521,5.648207596800692,130.0,2253.943075517531
wind,2026-06-14,3851.0517426473716,245.62688234644483,-133.9197831018907,-42.763543201742955,67.65300607895375,18.149929978231448,150.0,3605.424860300927
wind,2026-06-15,8281.919716701317,5404.0364980428085,6930.02334747098,5404.0364980428085,78.1702391921113,44.92034516963991,149.65,2877.8832186585087
wind,2026-06-16,3804.6167962155478,3517.9040405063106,3477.9027950779073,3517.9040405063106,35.11806782459862,33.07319191377802,157.17,286.7127557092372
wind,2026-06-17,13504.595074887966,12792.408526228977,12780.304218454665,12792.408526228977,108.19535687756215,102.83434491650425,167.0,712.1865486589886
wind,2026-06-18,12970.036112787475,11175.695647001758,9530.511763360531,11175.695647001758,126.35697210705392,110.18278956363343,385.55,1794.3404657857172
wind,2026-06-19,15562.09161224195,7812.083368628597,7086.609608340216,5650.469021171566,161.80440314324247,74.59072756876367,155.0,7750.0082436133525
wind,2026-06-20,15695.195047093872,15695.195047093872,15695.195047093872,15695.195047093872,154.00283296123894,154.00283296123894,148.73,0.0
wind,2026-06-21,7059.576537124424,5205.509233596375,5070.4948525441405,5205.509233596375,62.08365325912781,50.156215098697395,176.0,1854.0673035280488
wind,2026-06-22,3510.6443349549368,1108.5147507794766,221.66394840509574,1108.5147507794766,36.2152547510949,10.935206889864702,184.44,2402.12958417546
wind,2026-06-23,12645.393962817781,4600.549512890886,-2489.272925943637,4600.549512890886,69.65586384533397,46.917682464858785,800.0,8044.844449926895
wind,2026-06-25,6815.856169326468,4307.902800509895,5752.554602196244,4307.902800509895,69.87726804079745,46.39251198467505,180.0,2507.953368816573
wind,2026-06-26,14695.825930324803,9318.817248587215,4391.017543061544,9318.817248587215,137.99973039505997,98.22371413683071,193.42,5377.008681737589
wind,2026-06-27,8457.169748151837,5442.552550029009,-6926.762744602419,-5442.552550029009,99.91120613597073,63.73889455376295,140.0,3014.617198122828
wind,2026-06-28,9881.740304180505,620.1992365460762,7500.189184244251,-558.1094301251857,121.34852199975585,22.343646434284874,152.5,9261.541067634429
wind,2026-06-29,7731.417104093072,6748.85840757903,6729.698990072087,6748.85840757903,66.98777783927383,58.67158690915357,193.04,982.5586965140419
wind,2026-06-30,13276.247355165544,13276.247355165544,13276.247355165544,13276.247355165544,132.16540651012474,132.16540651012474,175.0,0.0
solar,2025-04-01,1578.285165261441,94.91756575967328,-690.0727123831867,94.91756575967328,40.05377534768646,5.434757744824559,126.83,1483.3675995017677
solar,2025-04-02,1828.742726209642,677.6012396318937,1476.4159931033637,677.6012396318937,34.17515499870606,18.271836902510195,144.5,1151.1414865777483
solar,2025-04-03,2785.4231527610596,489.65315420426873,537.7674279436017,-489.65315420426873,23.966102241933363,4.863113130182722,175.12,2295.7699985567906
solar,2025-04-04,4340.2234666775,1333.7675948477984,3969.281199502614,1200.6095614490625,57.855560867615424,29.239229691219258,134.0,3006.455871829702
solar,2025-04-05,2372.4625529695063,127.79812399077248,1750.1207596010738,123.5025085227765,31.23493764508191,2.5440752632213304,123.0,2244.6644289787337
solar,2025-04-06,1246.1015998152836,233.78027661723394,431.2821737521299,156.4888150327441,37.89281980426065,14.140336566753422,137.24,1012.3213231980496
solar,2025-04-07,2784.779567557439,1664.4032990487397,-1535.14968284385,-1664.4032990487397,33.59393499964834,18.774723788269558,185.0,1120.3762685086992
solar,2025-04-08,2852.058490731863,1056.0947403867133,-614.7403250618655,-1056.0947403867133,34.79348387506122,13.197455029786102,181.0,1795.9637503451497
solar,2025-04-09,4240.542182245011,760.1467086831117,3682.471592981576,760.1467086831117,40.45406432717664,8.718832988009051,123.791925,3480.395473561899
solar,2025-04-10,2598.5361405429107,675.9265192843652,-543.4357832224514,675.9265192843652,46.47651269054488,7.1661580731584476,128.1,1922.6096212585455
solar,2025-04-11,1789.7211289727873,80.41615370759021,-57.730389975069954,-80.41615370759021,22.78623966206437,0.8935128189732247,119.12,1709.304975265197
solar,2025-04-12,1114.2487090197103,513.9466983023979,-256.5736028481844,260.79386178199775,34.698462164872375,23.75646274247454,129.5,600.3020107173124
solar,2025-04-13,3196.9809574751507,1965.786281601298,1713.0120271569504,1400.5039445092573,67.39976540084564,24.387578570634616,130.0,1231.1946758738527
solar,2025-04-14,1180.0949298573237,806.6725973898017,800.7183737912765,765.4591439300314,19.01066226351102,13.892488667130406,130.0,373.422332467522
solar,2025-04-15,3391.8517894724173,3138.54188411167,3126.589749279447,3138.54188411167,31.1133028432613,28.22467092772966,130.0,253.3099053607475
solar,2025-04-16,3319.300345274742,194.7909661343879,-3076.5381682580696,-16.15187780543515,50.92411096532172,7.904571081038907,110.5,3124.509379140354
solar,2025-04-17,1530.7122541630126,7.3095814164461,922.4105233926665,-7.3095814164461,18.01329247771872,0.11245509871455539,127.5,1523.4026727465666
solar,2025-04-18,1984.994360478681,0.0,1938.3595490184093,0.0,21.96814851183536,0.0,135.0,1984.994360478681
solar,2025-04-19,1292.1340556818514,655.755522525368,-1190.5084794623197,-655.755522525368,45.86547758436042,7.998236763520223,130.0,636.3785331564834
solar,2025-04-20,4859.851551700632,0.0,2216.034523668633,0.0,47.87234092282339,0.0,130.0,4859.851551700632
solar,2025-04-21,3577.9737538666127,1451.153517587966,3522.9956079749045,1451.153517587966,35.734821862245106,14.986386166902122,118.52,2126.820236278647
solar,2025-04-22,1676.6653305980751,13.258736130861795,-1080.2358693362578,13.258736130861795,21.650111471444248,0.19751533809537142,129.0,1663.4065944672134
solar,2025-04-23,4220.1260869426405,3390.2321358997797,4180.097813018045,3390.2321358997797,46.188335311361186,34.286647824860346,136.9,829.8939510428609
solar,2025-04-24,1635.3113956277348,191.70987553887696,-1204.2095857565325,191.602888011771,23.604018669627518,2.6644199404754216,109.5,1443.6015200888578
solar,2025-04-25,3145.52809579114,184.33091411860718,890.8778926107877,184.33091411860718,36.06164144364071,2.5089292311069364,117.9,2961.1971816725327
solar,2025-04-26,2704.747698596643,0.0,-816.0796100261391,0.0,40.34595056700756,0.0,113.55,2704.747698596643
solar,2025-04-27,581.2350312053622,51.82617143802879,-278.36581511115526,51.82617143802879,18.04596170305033,3.528791573234944,105.0,529.4088597673334
solar,2025-04-28,1855.545859537946,1397.1546470625433,-1302.7582098947746,-1397.1546470625433,21.89023716469501,17.08811221164771,204.10638114478115,458.39121247540265
solar,2025-04-29,2938.8322608398676,2576.380992947581,-2658.017727451946,-2576.380992947581,33.13039505695207,29.76912932560326,140.0,362.4512678922865
solar,2025-04-30,2169.932752527685,1334.7018702867026,-798.2648977268482,-1334.7018702867026,29.636863382522733,18.476054119553986,120.0,835.2308822409823
solar,2025-05-01,1261.1322088131271,0.0,15.802445797243763,0.0,20.453725129798503,0.0,117.5,1261.1322088131271
solar,2025-05-02,2646.09493595116,0.0,1210.225632482271,0.0,33.64984568457842,0.0,114.5,2646.09493595116
solar,2025-05-03,897.9499932034921,252.163960629187,449.97052905902126,252.163960629187,26.542019905968136,6.234962401940868,92.5,645.7860325743052
solar,2025-05-04,644.6380511434986,0.0,573.4943099562571,0.0,35.797146719004104,0.0,105.0,644.6380511434986
solar,2025-05-05,3150.766486198282,2104.1452028584067,-3087.1067983975954,-2104.1452028584067,41.62003843441215,26.808466905943355,111.5,1046.6212833398754
solar,2025-05-06,3512.1386252680823,3141.6787644872093,-3160.603683959873,-3141.6787644872093,57.53154461409643,53.55574435205946,154.12,370.459860780873
solar,2025-05-07,4509.000673853167,3843.8937877604085,-4008.0351875773954,-3843.8937877604085,60.40079332311316,53.951226240393254,141.87,665.1068860927589
solar,2025-05-08,3127.0562505661474,0.0,1502.88594278227,0.0,31.23893114932134,0.0,137.45,3127.0562505661474
solar,2025-05-09,2506.087289466108,349.91525948959077,-1199.0920095997612,-349.91525948959077,29.61746485708883,4.318737512255716,179.0,2156.172029976517
solar,2025-05-10,1322.4491626469116,838.5577061182381,-553.6231712447149,-648.8577447661983,22.557768818653095,16.512134921368347,130.0,483.89145652867353
solar,2025-05-11,3667.7643126069747,330.5576023498527,2920.858579734201,-330.5576023498527,40.6329095495006,5.260100889681704,110.0,3337.206710257122
solar,2025-05-12,2684.2729684924343,1718.3856092020374,2274.1984669063067,1718.3856092020374,29.250811600455325,19.472896503615033,132.0,965.887359290397
solar,2025-05-13,2932.5932270928156,605.4416493699251,563.2886283529112,605.4416493699251,34.94099565497083,6.593124585494921,140.0,2327.1515777228906
solar,2025-05-14,2321.529529301463,2.9976021664879227e-15,-391.51651900376214,2.9976021664879227e-15,30.391878212108804,2.7755575615628914e-17,115.0,2321.529529301463
solar,2025-05-15,8897.750101578727,7792.132609532335,8897.750101578727,7792.132609532335,81.3291789029118,70.56828445094412,124.04319914524456,1105.6174920463927
solar,2025-05-16,1875.2862744702345,102.47447813537319,-565.2400108241849,102.47447813537319,43.33034188980237,1.6384125458250298,125.0,1772.8117963348614
solar,2025-05-17,914.8466496701369,91.41090810964673,638.5063820897972,51.11160935974087,29.157189035648916,7.718475312975549,115.0,823.4357415604902
solar,2025-05-18,3048.05640791183,144.02513476749942,3002.7996019674233,144.02513476749942,38.87390808453907,2.0132222895425054,113.0,2904.0312731443305
solar,2025-05-19,4329.310383620997,4327.8411850220955,4327.763858780048,4327.8411850220955,68.28281052222123,68.25842952987304,118.0,1.46919859890113
solar,2025-05-20,1555.7196654785453,125.12682690108306,-255.09357341239416,125.12682690108306,20.290418010523787,1.2742461927875195,150.0,1430.5928385774623
solar,2025-05-21,1444.8544439878804,274.5321662344432,765.0329823277418,274.5321662344432,25.220246840692344,5.376586458615215,140.0,1170.3222777534372
solar,2025-05-22,2154.478506540379,0.0,-1783.9264105895786,0.0,24.79611072337384,0.0,126.0,2154.478506540379
solar,2025-05-23,3472.1560214441747,2272.665760024337,-3220.723951875707,-2272.665760024337,61.05265770349054,42.444199019071434,115.5,1199.4902614198377
solar,2025-05-24,405.32937201219204,109.06140539037926,185.14093772404084,1.674476093694138,27.49198211905769,11.71026914189543,100.0,296.2679666218128
solar,2025-05-25,382.3605562845932,7.539784029027342,-54.707259511466546,7.539784029027342,24.4811398959083,0.6660586598080691,110.0,374.8207722555659
solar,2025-05-26,820.0867122532338,222.8153158515748,221.1348866979813,82.01207955812144,26.59752104827537,11.889589995768077,116.45,597.271396401659
solar,2025-05-27,3100.4144770502803,76.22750868966362,1899.6759659631878,-76.22750868966362,35.2621046228325,2.0389398179983322,132.0,3024.186968360617
solar,2025-05-28,3177.166692801622,1.8561541192951836e-16,536.3534566841735,-1.8561541192951836e-16,38.04613000462116,1.734723475976807e-18,138.0,3177.166692801622
solar,2025-05-29,1590.0415800871133,1074.7890030929104,965.2677438916605,801.8700450752992,88.50189977800949,64.53141730986677,112.0,515.2525769942029
solar,2025-05-30,3774.1850787155577,3488.2500843954595,-3331.5693381051515,-3312.576285087839,75.55700001892745,72.87975777206364,120.5,285.9349943200982
solar,2025-05-31,1434.5976276429196,93.56091673618246,875.4143146365242,62.392952578081534,41.74133401701995,14.291307447029794,120.005757061592,1341.0367109067372
solar,2025-06-01,790.2428290828874,1.304512053934559e-15,-539.7824097196575,-1.304512053934559e-15,24.125634058018377,1.3877787807814457e-17,97.81,790.2428290828874
solar,2025-06-02,1612.8879684413798,0.0,-906.7161559318429,0.0,24.16206834346735,0.0,102.0,1612.8879684413798
solar,2025-06-03,1846.373523903862,771.9111965927383,-870.4655023268999,-170.9687439516822,50.704210414600766,18.102617300760784,110.0,1074.4623273111238
solar,2025-06-04,1276.9694579201584,708.3933840956392,951.7968033445437,708.1834789549786,42.04394560376909,10.908360780848358,117.9,568.5760738245192
solar,2025-06-05,8210.953705375949,2438.7238589559697,5017.041404531629,2438.7238589559697,75.53712790189971,18.52048689168231,138.9,5772.229846419979
solar,2025-06-06,4887.71283021018,3472.21522365633,3159.256077723136,3472.21522365633,54.815382104101836,38.42508693183608,130.0,1415.49760655385
